BAIT	IP_Sample_ID	Rank	Uniq_Pep	Acc__	Num_Unique	X__Cov	Best_Disc_Score	Best_Expect_Val	Protein_MW	Species	Protein_Name
negative	hIP96-1	[119-2]	0	P20671	1	14.6	0.72	0.0098	14107.6	HOMO SAPIENS	H2A1D_HUMAN Histone H2A type 1-D 
negative	hIP96-1	[119-3]	0	Q16777	1	14.7	0.72	0.0098	13988.5	HOMO SAPIENS	H2A2C_HUMAN Histone H2A type 2-C 
negative	hIP96-1	[119-4]	0	Q6FI13	1	14.6	0.72	0.0098	14095.6	HOMO SAPIENS	H2A2A_HUMAN Histone H2A type 2-A 
negative	hIP96-1	[119-5]	0	Q7L7L0	1	14.6	0.72	0.0098	14121.6	HOMO SAPIENS	H2A3_HUMAN Histone H2A type 3 
negative	hIP96-1	[119-6]	0	Q93077	1	14.6	0.72	0.0098	14105.6	HOMO SAPIENS	H2A1C_HUMAN Histone H2A type 1-C 
negative	hIP96-1	[119-7]	0	Q96KK5	1	14.8	0.72	0.0098	13906.4	HOMO SAPIENS	H2A1H_HUMAN Histone H2A type 1-H 
negative	hIP96-1	[119-8]	0	Q99878	1	14.8	0.72	0.0098	13936.4	HOMO SAPIENS	H2A1J_HUMAN Histone H2A type 1-J 
negative	hIP96-1	[119-9]	0	Q9BTM1	1	14.7	0.72	0.0098	14019.5	HOMO SAPIENS	H2AJ_HUMAN Histone H2A.J 
negative	hIP96-1	[119]		P04908	1	14.6	0.72	0.0098	14135.6	HOMO SAPIENS	H2A1B_HUMAN Histone H2A type 1-B/E 
negative	hIP96-1	[11]		O95678	12	12.9	4.42	6.7e-08	59560.9	HOMO SAPIENS	K2C75_HUMAN Keratin, type II cytoskeletal 75 
negative	hIP96-1	[120]		Q9H1E1	1	9	0.7	0.0066	17419.7	HOMO SAPIENS	RNAS7_HUMAN Ribonuclease 7 
negative	hIP96-1	[121]		Q8NEX9	1	3.8	0.61	0.0013	35263.1	HOMO SAPIENS	DR9C7_HUMAN Short-chain dehydrogenase/reductase family 9C member 7 
negative	hIP96-1	[122]		Q5T5Y3	1	0.7	0.56	0.0014	177973.5	HOMO SAPIENS	CAMP1_HUMAN Calmodulin-regulated spectrin-associated protein 1 
negative	hIP96-1	[1-2]	38	P48668	39	48.6	5.44	1.1e-09	60025.4	HOMO SAPIENS	K2C6C_HUMAN Keratin, type II cytoskeletal 6C 
negative	hIP96-1	[123]		P36578	1	4	0.55	0.0013	47697.7	HOMO SAPIENS	RL4_HUMAN 60S ribosomal protein L4 
negative	hIP96-1	[124]		O14744	1	2	0.52	0.0096	72684.5	HOMO SAPIENS	ANM5_HUMAN Protein arginine N-methyltransferase 5 
negative	hIP96-1	[125]		P15289	1	3.4	0.52	0.005	53588.7	HOMO SAPIENS	ARSA_HUMAN Arylsulfatase A 
negative	hIP96-1	[126]		P46779	1	8	0.46	0.0026	15747.6	HOMO SAPIENS	RL28_HUMAN 60S ribosomal protein L28 
negative	hIP96-1	[127]		P23276	1	1.6	0.45	0.0015	82824.6	HOMO SAPIENS	KELL_HUMAN Kell blood group glycoprotein 
negative	hIP96-1	[128]		Q6EMB2	1	1.2	0.36	0.0047	143578.7	HOMO SAPIENS	TTLL5_HUMAN Tubulin polyglutamylase TTLL5 
negative	hIP96-1	[129]		decoy	1	0.9	0.31	0.006	116534.1	HOMO SAPIENS	MPRIP_HUMAN Myosin phosphatase Rho-interacting protein 
negative	hIP96-1	[12]		P04406	10	44.8	5.2	8.5e-09	36053.5	HOMO SAPIENS	G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase 
negative	hIP96-1	[130]		P00441	1	8.4	0.11	0.0099	15935.9	HOMO SAPIENS	SODC_HUMAN Superoxide dismutase [Cu-Zn] 
negative	hIP96-1	[131]		Q96Q27	1	2	0.08	0.0092	65084.1	HOMO SAPIENS	ASB2_HUMAN Ankyrin repeat and SOCS box protein 2 
negative	hIP96-1	[1-3]	38	P02538	39	49.5	5.44	1.1e-09	60045.4	HOMO SAPIENS	K2C6A_HUMAN Keratin, type II cytoskeletal 6A 
negative	hIP96-1	[13]		P22735	11	16	4.56	8.1e-08	89787.5	HOMO SAPIENS	TGM1_HUMAN Protein-glutamine gamma-glutamyltransferase K 
negative	hIP96-1	[1-4]	26	P35908	27	53.7	7.4	4.2e-12	65433.4	HOMO SAPIENS	K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal 
negative	hIP96-1	[14]		P15924	14	6.8	3.79	2e-06	331776.7	HOMO SAPIENS	DESP_HUMAN Desmoplakin 
negative	hIP96-1	[1-5]	34	P13647	35	33.7	4.97	3.3e-08	62378.9	HOMO SAPIENS	K2C5_HUMAN Keratin, type II cytoskeletal 5 
negative	hIP96-1	[15]		Q9NZT1	7	45.9	7.11	2.7e-11	15892.6	HOMO SAPIENS	CALL5_HUMAN Calmodulin-like protein 5 
negative	hIP96-1	[1-6]	20	Q5XKE5	21	33.8	5.51	1.3e-08	57836.1	HOMO SAPIENS	K2C79_HUMAN Keratin, type II cytoskeletal 79 
negative	hIP96-1	[16]		Q5T749	13	28.7	3.37	9.8e-06	64136.4	HOMO SAPIENS	KPRP_HUMAN Keratinocyte proline-rich protein 
negative	hIP96-1	[17-1]	0	O00763	2	1.5	2.03	0.00021	276543.4	HOMO SAPIENS	ACACB_HUMAN Acetyl-CoA carboxylase 2 
negative	hIP96-1	[1-7]	17	Q7Z794	18	23.5	4.14	1.1e-06	61901.9	HOMO SAPIENS	K2C1B_HUMAN Keratin, type II cytoskeletal 1b 
negative	hIP96-1	[17]		Q13085	14	9.5	3.4	1.3e-06	265556.2	HOMO SAPIENS	ACACA_HUMAN Acetyl-CoA carboxylase 1 
negative	hIP96-1	[1-8, 11-7]	3	P05787	6	8.7	2.49	0.00014	53704.7	HOMO SAPIENS	K2C8_HUMAN Keratin, type II cytoskeletal 8 
negative	hIP96-1	[1-8, 11-7]	3	P05787	6	8.7	2.49	0.00014	53704.7	HOMO SAPIENS	K2C8_HUMAN Keratin, type II cytoskeletal 8 
negative	hIP96-1	[18-1]	5	P11021	7	14.8	4.94	1.6e-08	72333.5	HOMO SAPIENS	GRP78_HUMAN 78 kDa glucose-regulated protein 
negative	hIP96-1	[18-2]	2	P08107	4	8	4.36	4.9e-08	70052.8	HOMO SAPIENS	HSP71_HUMAN Heat shock 70 kDa protein 1A/1B 
negative	hIP96-1	[18-3]	1	P17066	3	6.2	4.36	4.9e-08	71028.7	HOMO SAPIENS	HSP76_HUMAN Heat shock 70 kDa protein 6 
negative	hIP96-1	[18-4]	0	P54652	4	6.4	2.16	7.1e-06	70021.5	HOMO SAPIENS	HSP72_HUMAN Heat shock-related 70 kDa protein 2 
negative	hIP96-1	[18-5]	1	P34931	4	8	2.16	7.1e-06	70375.6	HOMO SAPIENS	HS71L_HUMAN Heat shock 70 kDa protein 1-like 
negative	hIP96-1	[18-6]	0	P48741	2	6.5	2.16	7.1e-06	40244.8	HOMO SAPIENS	HSP77_HUMAN Putative heat shock 70 kDa protein 7 
negative	hIP96-1	[18]		P11142	10	20	3.98	1.2e-07	70898.7	HOMO SAPIENS	HSP7C_HUMAN Heat shock cognate 71 kDa protein 
negative	hIP96-1	[19]		Q02413	9	13.3	3.82	1.7e-07	113748.6	HOMO SAPIENS	DSG1_HUMAN Desmoglein-1 
negative	hIP96-1	[1]		P04264	47	61.2	5.7	4.4e-10	66039.2	HOMO SAPIENS	K2C1_HUMAN Keratin, type II cytoskeletal 1 
negative	hIP96-1	[20]		O75223	8	41.5	4.09	9.1e-08	21007.9	HOMO SAPIENS	GGCT_HUMAN Gamma-glutamylcyclotransferase 
negative	hIP96-1	[2-10]	0	Q7Z3Y7	5	5.6	2.33	0.00036	50567.8	HOMO SAPIENS	K1C28_HUMAN Keratin, type I cytoskeletal 28 
negative	hIP96-1	[2-11]	0	Q2M2I5	3	3.4	2.12	0.00037	55087.9	HOMO SAPIENS	K1C24_HUMAN Keratin, type I cytoskeletal 24 
negative	hIP96-1	[2-12]	0	Q7Z3Y9	2	1.9	2.32	0.00038	51911.1	HOMO SAPIENS	K1C26_HUMAN Keratin, type I cytoskeletal 26 
negative	hIP96-1	[2-1]	28	P35527	29	64	6.82	8.8e-12	62064.8	HOMO SAPIENS	K1C9_HUMAN Keratin, type I cytoskeletal 9 
negative	hIP96-1	[2-13]	0	Q99456	2	1.8	2.31	0.00058	53511.8	HOMO SAPIENS	K1C12_HUMAN Keratin, type I cytoskeletal 12 
negative	hIP96-1	[2-14]	0	O76013	1	1.5	0.39	0.0083	52247.6	HOMO SAPIENS	KRT36_HUMAN Keratin, type I cuticular Ha6 
negative	hIP96-1	[2-15]	0	O76014	1	1.6	0.39	0.0083	49747.6	HOMO SAPIENS	KRT37_HUMAN Keratin, type I cuticular Ha7 
negative	hIP96-1	[2-16]	0	O76015	1	1.5	0.39	0.0083	50480.5	HOMO SAPIENS	KRT38_HUMAN Keratin, type I cuticular Ha8 
negative	hIP96-1	[2-17]	0	P05783	1	1.6	0.39	0.0083	48058.2	HOMO SAPIENS	K1C18_HUMAN Keratin, type I cytoskeletal 18 
negative	hIP96-1	[2-18]	0	Q14525	1	1.7	0.39	0.0083	46214.1	HOMO SAPIENS	KT33B_HUMAN Keratin, type I cuticular Ha3-II 
negative	hIP96-1	[2-19]	0	Q14532	1	1.6	0.39	0.0083	50343.5	HOMO SAPIENS	K1H2_HUMAN Keratin, type I cuticular Ha2 
negative	hIP96-1	[21]		A8K2U0	7	7.7	4.26	9.4e-08	161107.9	HOMO SAPIENS	A2ML1_HUMAN Alpha-2-macroglobulin-like protein 1 
negative	hIP96-1	[2-20]	0	Q15323	1	1.7	0.39	0.0083	47237.5	HOMO SAPIENS	K1H1_HUMAN Keratin, type I cuticular Ha1 
negative	hIP96-1	[2-21]	0	Q92764	1	1.5	0.39	0.0083	50361.2	HOMO SAPIENS	KRT35_HUMAN Keratin, type I cuticular Ha5 
negative	hIP96-1	[2-2]	24	P08779	29	58.6	5.67	3.4e-09	51268.3	HOMO SAPIENS	K1C16_HUMAN Keratin, type I cytoskeletal 16 
negative	hIP96-1	[22]		Q8NFF5	6	18.7	4.61	9.8e-08	65266.1	HOMO SAPIENS	FAD1_HUMAN FAD synthase 
negative	hIP96-1	[23-1]	0	A6NMY6	4	16.5	3.02	1.2e-06	38659.3	HOMO SAPIENS	AXA2L_HUMAN Putative annexin A2-like protein 
negative	hIP96-1	[2-3]	19	P02533	24	43.6	4.51	1.6e-07	51561.9	HOMO SAPIENS	K1C14_HUMAN Keratin, type I cytoskeletal 14 
negative	hIP96-1	[23]		P07355	6	26	3.9	1.2e-06	38604.4	HOMO SAPIENS	ANXA2_HUMAN Annexin A2 
negative	hIP96-1	[2-4]	18	Q04695	21	38	4.26	1.8e-07	48106.1	HOMO SAPIENS	K1C17_HUMAN Keratin, type I cytoskeletal 17 
negative	hIP96-1	[24]		Q9UI42	6	20.7	3.62	8.6e-07	47351.7	HOMO SAPIENS	CBPA4_HUMAN Carboxypeptidase A4 
negative	hIP96-1	[2-5]	5	P19012	8	10.7	4.12	1.6e-06	49212.1	HOMO SAPIENS	K1C15_HUMAN Keratin, type I cytoskeletal 15 
negative	hIP96-1	[25]		Q86YZ3	6	4	3.85	7.9e-07	282391.8	HOMO SAPIENS	HORN_HUMAN Hornerin 
negative	hIP96-1	[2-6]	3	P13646	8	9.2	4.12	1.6e-06	49588.6	HOMO SAPIENS	K1C13_HUMAN Keratin, type I cytoskeletal 13 
negative	hIP96-1	[26]		P02768	5	7.6	3.79	1.9e-06	69367.4	HOMO SAPIENS	ALBU_HUMAN Serum albumin 
negative	hIP96-1	[2-7]	6	Q7Z3Y8	9	18.3	2.97	2.9e-05	49822.8	HOMO SAPIENS	K1C27_HUMAN Keratin, type I cytoskeletal 27 
negative	hIP96-1	[27]		P53634	4	9.9	4.24	2e-07	51854.3	HOMO SAPIENS	CATC_HUMAN Dipeptidyl peptidase 1 
negative	hIP96-1	[2-8]	5	Q7Z3Z0	8	22.9	2.33	0.00036	49318.3	HOMO SAPIENS	K1C25_HUMAN Keratin, type I cytoskeletal 25 
negative	hIP96-1	[28]		P63208	3	38.7	5.32	6e-09	18658.2	HOMO SAPIENS	SKP1_HUMAN S-phase kinase-associated protein 1 
negative	hIP96-1	[2-9]	4	P08727	7	11.2	2.31	0.00058	44106.3	HOMO SAPIENS	K1C19_HUMAN Keratin, type I cytoskeletal 19 
negative	hIP96-1	[29]		Q9HCY8	4	58.7	4.58	7.9e-08	11662.2	HOMO SAPIENS	S10AE_HUMAN Protein S100-A14 
negative	hIP96-1	[2]		P13645	39	57.2	7.17	1.5e-12	58827.5	HOMO SAPIENS	K1C10_HUMAN Keratin, type I cytoskeletal 10 
negative	hIP96-1	[30]		P04040	5	15	3.87	1.6e-06	59756.7	HOMO SAPIENS	CATA_HUMAN Catalase 
negative	hIP96-1	[31-1]	1	P22532	5	55.6	2.35	4.7e-05	7905.5	HOMO SAPIENS	SPR2D_HUMAN Small proline-rich protein 2D 
negative	hIP96-1	[31-2]	0	P35325	5	55.6	2.35	4.7e-05	7975.5	HOMO SAPIENS	SPR2B_HUMAN Small proline-rich protein 2B 
negative	hIP96-1	[31-3]	0	P35326	5	55.6	2.35	4.7e-05	7965.5	HOMO SAPIENS	SPR2A_HUMAN Small proline-rich protein 2A 
negative	hIP96-1	[31-4]	0	Q9BYE4	4	42.5	2.35	4.7e-05	8157.7	HOMO SAPIENS	SPR2G_HUMAN Small proline-rich protein 2G 
negative	hIP96-1	[31-5]	1	Q96RM1	3	43.1	2.91	6.3e-06	7805.4	HOMO SAPIENS	SPR2F_HUMAN Small proline-rich protein 2F 
negative	hIP96-1	[31]		P22531	6	73.6	2.91	6.3e-06	7855.5	HOMO SAPIENS	SPR2E_HUMAN Small proline-rich protein 2E 
negative	hIP96-1	[32]		P31944	6	16.1	2.77	3.9e-06	27679.8	HOMO SAPIENS	CASPE_HUMAN Caspase-14 
negative	hIP96-1	[33]		Q7L5L3	3	14.8	4.85	2e-07	36596.7	HOMO SAPIENS	GDPD3_HUMAN Glycerophosphodiester phosphodiesterase domain-containing protein 3 
negative	hIP96-1	[34]		Q16610	3	6.3	3.92	3.4e-07	60674.7	HOMO SAPIENS	ECM1_HUMAN Extracellular matrix protein 1 
negative	hIP96-1	[35]		P81605	3	22.7	4.4	6.3e-08	11284	HOMO SAPIENS	DCD_HUMAN Dermcidin 
negative	hIP96-1	[36-1]	0	Q13509	3	8.7	3.32	2.9e-06	50433.2	HOMO SAPIENS	TBB3_HUMAN Tubulin beta-3 chain 
negative	hIP96-1	[36-2]	0	Q13885	3	8.8	3.32	2.9e-06	49907.4	HOMO SAPIENS	TBB2A_HUMAN Tubulin beta-2A chain 
negative	hIP96-1	[36-3]	0	Q9BVA1	3	8.8	3.32	2.9e-06	49953.5	HOMO SAPIENS	TBB2B_HUMAN Tubulin beta-2B chain 
negative	hIP96-1	[36-4]	0	P04350	2	5.4	0.08	0.0097	49586.2	HOMO SAPIENS	TBB4A_HUMAN Tubulin beta-4A chain 
negative	hIP96-1	[36-5]	0	P68371	2	5.4	0.08	0.0097	49831.5	HOMO SAPIENS	TBB4B_HUMAN Tubulin beta-4B chain 
negative	hIP96-1	[36-6]	0	Q9BUF5	1	3.1	0.04	0.0099	49857.6	HOMO SAPIENS	TBB6_HUMAN Tubulin beta-6 chain 
negative	hIP96-1	[36]		P07437	4	12.2	3.32	2.9e-06	49671.3	HOMO SAPIENS	TBB5_HUMAN Tubulin beta chain 
negative	hIP96-1	[37]		P01040	3	49	3.34	1.4e-05	11006.6	HOMO SAPIENS	CYTA_HUMAN Cystatin-A 
negative	hIP96-1	[38]		P06702	3	28.1	3.76	1.8e-06	13242.1	HOMO SAPIENS	S10A9_HUMAN Protein S100-A9 
negative	hIP96-1	[39]		C9JLW8	3	39.2	3.59	3.5e-06	10920.3	HOMO SAPIENS	F195B_HUMAN Protein FAM195B 
negative	hIP96-1	[3]		Q9HCC0	32	57.5	6.82	2.4e-10	61333.7	HOMO SAPIENS	MCCB_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial 
negative	hIP96-1	[40]		Q9NRY5	4	20.6	2.31	0.00048	55468.7	HOMO SAPIENS	F1142_HUMAN Protein FAM114A2 
negative	hIP96-1	[41]		O14773	2	5	4.32	3.7e-08	61248.4	HOMO SAPIENS	TPP1_HUMAN Tripeptidyl-peptidase 1 
negative	hIP96-1	[42-1]	0	P48594	5	13.3	1.6	0.00016	44854.3	HOMO SAPIENS	SPB4_HUMAN Serpin B4 
negative	hIP96-1	[42-2]	0	Q9UIV8	1	3.1	1.6	0.00016	44276.4	HOMO SAPIENS	SPB13_HUMAN Serpin B13 
negative	hIP96-1	[42]		P29508	7	20	1.6	0.00016	44565	HOMO SAPIENS	SPB3_HUMAN Serpin B3 
negative	hIP96-1	[43]		Q8WWM7	3	5.3	2.73	6.8e-05	113374.5	HOMO SAPIENS	ATX2L_HUMAN Ataxin-2-like protein 
negative	hIP96-1	[44]		O60911	4	25.7	2.79	3.8e-06	37329.7	HOMO SAPIENS	CATL2_HUMAN Cathepsin L2 
negative	hIP96-1	[45]		Q96RQ3	3	6.6	2.99	7.4e-06	80473.8	HOMO SAPIENS	MCCA_HUMAN Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial 
negative	hIP96-1	[46-1]	0	Q86SG5	2	10.9	2.04	0.00015	11305	HOMO SAPIENS	S1A7A_HUMAN Protein S100-A7A 
negative	hIP96-1	[46]		P31151	4	22.8	2.04	0.00015	11471.1	HOMO SAPIENS	S10A7_HUMAN Protein S100-A7 
negative	hIP96-1	[47]		P10619	2	6.9	4.56	2.8e-08	54466.6	HOMO SAPIENS	PPGB_HUMAN Lysosomal protective protein 
negative	hIP96-1	[48]		Q6ZVX7	3	18.9	2.73	2.3e-05	30847.3	HOMO SAPIENS	NCRP1_HUMAN Non-specific cytotoxic cell receptor protein 1 homolog 
negative	hIP96-1	[49-1]	0	P0CG48	2	3.6	3.63	3e-06	77029.2	HOMO SAPIENS	UBC_HUMAN Polyubiquitin-C 
negative	hIP96-1	[49-2]	0	P62979	2	16	3.63	3e-06	17965.1	HOMO SAPIENS	RS27A_HUMAN Ubiquitin-40S ribosomal protein S27a 
negative	hIP96-1	[49-3]	0	P62987	2	19.5	3.63	3e-06	14728.5	HOMO SAPIENS	RL40_HUMAN Ubiquitin-60S ribosomal protein L40 
negative	hIP96-1	[49]		P0CG47	2	10.9	3.63	3e-06	25761.8	HOMO SAPIENS	UBB_HUMAN Polyubiquitin-B 
negative	hIP96-1	[4]		P11498	31	36.8	5.37	2.5e-08	129634.7	HOMO SAPIENS	PYC_HUMAN Pyruvate carboxylase, mitochondrial 
negative	hIP96-1	[50-1]	0	A8MT79	1	4.9	0.49	0.0019	22980	HOMO SAPIENS	ZAGL1_HUMAN Putative zinc-alpha-2-glycoprotein-like 1 
negative	hIP96-1	[50]		P25311	4	20.1	2.17	1.7e-05	34259	HOMO SAPIENS	ZA2G_HUMAN Zinc-alpha-2-glycoprotein 
negative	hIP96-1	[51]		P14923	5	10.1	1.57	0.00013	81745.5	HOMO SAPIENS	PLAK_HUMAN Junction plakoglobin 
negative	hIP96-1	[52-1]	0	P68366	3	14.1	2.36	8.5e-05	49924.9	HOMO SAPIENS	TBA4A_HUMAN Tubulin alpha-4A chain 
negative	hIP96-1	[52-2]	0	Q13748	3	14	2.36	8.5e-05	49960	HOMO SAPIENS	TBA3C_HUMAN Tubulin alpha-3C/D chain 
negative	hIP96-1	[52-3]	0	Q71U36	3	14	2.36	8.5e-05	50136.1	HOMO SAPIENS	TBA1A_HUMAN Tubulin alpha-1A chain 
negative	hIP96-1	[52-4]	0	Q9BQE3	2	8.7	2.36	8.5e-05	49895.8	HOMO SAPIENS	TBA1C_HUMAN Tubulin alpha-1C chain 
negative	hIP96-1	[52-5]	0	Q9NY65	2	8.7	2.36	8.5e-05	50094	HOMO SAPIENS	TBA8_HUMAN Tubulin alpha-8 chain 
negative	hIP96-1	[52-6]	0	Q6PEY2	2	9.3	1.9	8.5e-05	49859	HOMO SAPIENS	TBA3E_HUMAN Tubulin alpha-3E chain 
negative	hIP96-1	[52]		P68363	3	14	2.36	8.5e-05	50152.1	HOMO SAPIENS	TBA1B_HUMAN Tubulin alpha-1B chain 
negative	hIP96-1	[53-1]	0	P63261	3	11.7	2.6	1.5e-05	41793.2	HOMO SAPIENS	ACTG_HUMAN Actin, cytoplasmic 2 
negative	hIP96-1	[53-2]	0	A5A3E0	1	1.5	2.6	1.5e-05	121445.7	HOMO SAPIENS	POTEF_HUMAN POTE ankyrin domain family member F 
negative	hIP96-1	[53-3]	0	P62736	1	4.2	2.6	1.5e-05	42009.4	HOMO SAPIENS	ACTA_HUMAN Actin, aortic smooth muscle 
negative	hIP96-1	[53-4]	0	P63267	1	4.3	2.6	1.5e-05	41877.3	HOMO SAPIENS	ACTH_HUMAN Actin, gamma-enteric smooth muscle 
negative	hIP96-1	[53-5]	0	P68032	1	4.2	2.6	1.5e-05	42019.4	HOMO SAPIENS	ACTC_HUMAN Actin, alpha cardiac muscle 1 
negative	hIP96-1	[53-6]	0	P68133	1	4.2	2.6	1.5e-05	42051.4	HOMO SAPIENS	ACTS_HUMAN Actin, alpha skeletal muscle 
negative	hIP96-1	[53-7]	0	Q562R1	1	4.3	2.6	1.5e-05	42003.6	HOMO SAPIENS	ACTBL_HUMAN Beta-actin-like protein 2 
negative	hIP96-1	[53-8]	0	Q6S8J3	1	1.5	2.6	1.5e-05	121364.6	HOMO SAPIENS	POTEE_HUMAN POTE ankyrin domain family member E 
negative	hIP96-1	[53-9]	0	Q9BYX7	1	4.3	2.6	1.5e-05	42016.6	HOMO SAPIENS	ACTBM_HUMAN Putative beta-actin-like protein 3 
negative	hIP96-1	[53]		P60709	3	11.7	2.6	1.5e-05	41737.1	HOMO SAPIENS	ACTB_HUMAN Actin, cytoplasmic 1 
negative	hIP96-1	[54]		P05090	2	13.8	3.07	2.3e-06	21275.8	HOMO SAPIENS	APOD_HUMAN Apolipoprotein D 
negative	hIP96-1	[55]		P05109	2	23.7	2.71	2.2e-05	10834.6	HOMO SAPIENS	S10A8_HUMAN Protein S100-A8 
negative	hIP96-1	[56]		P32320	2	15.1	2.74	4.3e-05	16184.9	HOMO SAPIENS	CDD_HUMAN Cytidine deaminase 
negative	hIP96-1	[57]		P47914	1	9.4	5.12	2e-09	17752.2	HOMO SAPIENS	RL29_HUMAN 60S ribosomal protein L29 
negative	hIP96-1	[58-1]	0	Q8N1A0	1	3.1	0.87	0.0015	34158.1	HOMO SAPIENS	KT222_HUMAN Keratin-like protein KRT222 
negative	hIP96-1	[58]		P35900	2	2.6	3.1	1.6e-06	48487	HOMO SAPIENS	K1C20_HUMAN Keratin, type I cytoskeletal 20 
negative	hIP96-1	[59]		O75629	1	9.5	4.99	2.1e-08	24074.7	HOMO SAPIENS	CREG1_HUMAN Protein CREG1 
negative	hIP96-1	[5]		P05166	22	52.5	5.49	5.5e-09	58216.2	HOMO SAPIENS	PCCB_HUMAN Propionyl-CoA carboxylase beta chain, mitochondrial 
negative	hIP96-1	[60]		P38646	4	7.8	1.75	4.3e-05	73681.1	HOMO SAPIENS	GRP75_HUMAN Stress-70 protein, mitochondrial 
negative	hIP96-1	[61]		P80188	1	7.6	4.37	1.5e-08	22588.3	HOMO SAPIENS	NGAL_HUMAN Neutrophil gelatinase-associated lipocalin 
negative	hIP96-1	[62]		P67809	1	9.3	4.25	8e-05	35924.5	HOMO SAPIENS	YBOX1_HUMAN Nuclease-sensitive element-binding protein 1 
negative	hIP96-1	[63-1]	0	Q5VTE0	2	7.8	1.95	0.00034	50185.5	HOMO SAPIENS	EF1A3_HUMAN Putative elongation factor 1-alpha-like 3 
negative	hIP96-1	[63-2]	0	Q05639	1	2.6	1.12	0.00045	50470.6	HOMO SAPIENS	EF1A2_HUMAN Elongation factor 1-alpha 2 
negative	hIP96-1	[63]		P68104	2	7.8	1.95	0.00034	50141.3	HOMO SAPIENS	EF1A1_HUMAN Elongation factor 1-alpha 1 
negative	hIP96-1	[64-1]	0	Q5T752	1	13.2	3.75	3e-07	11229.7	HOMO SAPIENS	LCE1D_HUMAN Late cornified envelope protein 1D 
negative	hIP96-1	[64-2]	0	Q5T753	1	12.7	3.75	3e-07	11616.2	HOMO SAPIENS	LCE1E_HUMAN Late cornified envelope protein 1E 
negative	hIP96-1	[64-3]	0	Q5T754	1	12.7	3.75	3e-07	11654.4	HOMO SAPIENS	LCE1F_HUMAN Late cornified envelope protein 1F 
negative	hIP96-1	[64-4]	0	Q5T7P2	1	13.6	3.75	3e-07	10982.6	HOMO SAPIENS	LCE1A_HUMAN Late cornified envelope protein 1A 
negative	hIP96-1	[64-5]	0	Q5TCM9	1	12.7	3.75	3e-07	11795.6	HOMO SAPIENS	LCE5A_HUMAN Late cornified envelope protein 5A 
negative	hIP96-1	[64]		Q5T751	1	12.7	3.75	3e-07	11543.2	HOMO SAPIENS	LCE1C_HUMAN Late cornified envelope protein 1C 
negative	hIP96-1	[65]		Q08188	4	9.1	1.24	0.002	76632.5	HOMO SAPIENS	TGM3_HUMAN Protein-glutamine gamma-glutamyltransferase E 
negative	hIP96-1	[66]		P01857	1	5.2	3.62	8.6e-08	36106.2	HOMO SAPIENS	IGHG1_HUMAN Ig gamma-1 chain C region 
negative	hIP96-1	[67]		P10599	3	32.4	1.56	1e-04	11737.6	HOMO SAPIENS	THIO_HUMAN Thioredoxin 
negative	hIP96-1	[68]		Q96QA5	4	17.8	1.21	0.0012	49365.3	HOMO SAPIENS	GSDMA_HUMAN Gasdermin-A 
negative	hIP96-1	[69-1]	0	Q32P51	1	5	3.3	1.1e-05	34225.6	HOMO SAPIENS	RA1L2_HUMAN Heterogeneous nuclear ribonucleoprotein A1-like 2 
negative	hIP96-1	[69]		P09651	1	4.3	3.3	1.1e-05	38746.9	HOMO SAPIENS	ROA1_HUMAN Heterogeneous nuclear ribonucleoprotein A1 
negative	hIP96-1	[6]		P05165	23	38.5	5.12	9.4e-09	80059.7	HOMO SAPIENS	PCCA_HUMAN Propionyl-CoA carboxylase alpha chain, mitochondrial 
negative	hIP96-1	[70-1]	0	P35321	2	24.7	1.11	0.00057	9877.6	HOMO SAPIENS	SPR1A_HUMAN Cornifin-A 
negative	hIP96-1	[70]		P22528	3	43.8	1.11	0.00057	9887.7	HOMO SAPIENS	SPR1B_HUMAN Cornifin-B 
negative	hIP96-1	[71]		P54793	1	2.9	3.04	8e-06	65940.3	HOMO SAPIENS	ARSF_HUMAN Arylsulfatase F 
negative	hIP96-1	[72]		P09668	1	3.9	2.94	3.5e-06	37394	HOMO SAPIENS	CATH_HUMAN Pro-cathepsin H 
negative	hIP96-1	[73]		P84090	1	11.5	2.89	2.7e-06	12259.1	HOMO SAPIENS	ERH_HUMAN Enhancer of rudimentary homolog 
negative	hIP96-1	[74]		P11279	1	2.6	2.85	2.6e-06	44882.8	HOMO SAPIENS	LAMP1_HUMAN Lysosome-associated membrane glycoprotein 1 
negative	hIP96-1	[75]		Q8WVV4	2	3.6	1.46	0.0026	68065.6	HOMO SAPIENS	POF1B_HUMAN Protein POF1B 
negative	hIP96-1	[76]		P06280	2	6.8	1.85	0.00011	48767.2	HOMO SAPIENS	AGAL_HUMAN Alpha-galactosidase A 
negative	hIP96-1	[77]		P51991	1	3.4	2.6	7.9e-06	39595.3	HOMO SAPIENS	ROA3_HUMAN Heterogeneous nuclear ribonucleoprotein A3 
negative	hIP96-1	[78]		O00754	1	1.6	2.49	5.4e-05	113745.1	HOMO SAPIENS	MA2B1_HUMAN Lysosomal alpha-mannosidase 
