gene_id1	gene_id2	complex_id	complex_name
81857	9443	230	Mediator complex
81857	9443	232	ARC complex
81857	9443	284	CRSP complex
81857	9443	287	ARC-L complex
81857	9443	288	ARC complex
81857	9443	909	ARC92-Mediator complex
81857	9443	5450	Mediator complex
81857	9477	230	Mediator complex
81857	9477	5450	Mediator complex
81857	9862	230	Mediator complex
81857	9862	232	ARC complex
81857	9862	284	CRSP complex
81857	9862	287	ARC-L complex
81857	9862	288	ARC complex
81857	9862	5450	Mediator complex
81857	9968	230	Mediator complex
81857	9968	232	ARC complex
81857	9968	287	ARC-L complex
81857	9968	288	ARC complex
81857	9968	909	ARC92-Mediator complex
81857	9969	230	Mediator complex
81857	9969	232	ARC complex
81857	9969	287	ARC-L complex
81857	9969	288	ARC complex
81857	9969	909	ARC92-Mediator complex
81857	9969	5450	Mediator complex
81857	84246	230	Mediator complex
81857	84246	5450	Mediator complex
81857	90390	230	Mediator complex
81857	90390	5450	Mediator complex
81887	8607	5386	MLL1-WDR5 complex
81887	8972	5386	MLL1-WDR5 complex
81887	9070	5386	MLL1-WDR5 complex
81887	84148	5386	MLL1-WDR5 complex
83443	9879	2755	17S U2 snRNP
83443	84844	1737	SF3b complex
83443	84844	2755	17S U2 snRNP
83443	84991	2755	17S U2 snRNP
83443	85437	430	18S U11/U12 snRNP
83444	86	302	INO80 chromatin remodeling complex
83444	8607	302	INO80 chromatin remodeling complex
83444	93973	302	INO80 chromatin remodeling complex
83548	9382	162	Conserved oligomeric Golgi (COG) complex
83548	9382	3522	COG complex
83548	9382	3551	COG1-COG8-COG2-COG3-COG4 subcomplex
83548	9382	3556	COG complex
83548	84342	162	Conserved oligomeric Golgi (COG) complex
83548	84342	3522	COG complex
83548	84342	3551	COG1-COG8-COG2-COG3-COG4 subcomplex
83548	84342	3556	COG complex
83548	91949	162	Conserved oligomeric Golgi (COG) complex
83548	91949	3522	COG complex
83548	91949	3556	COG complex
83737	9898	1767	CPSF6-ITCH-NUDT21-POLR2A-UBAP2L complex
83737	9898	1768	CPSF6-EWSR1-ITCH-NUDT21-POLR2A-UBAP2L complex
83746	84108	1194	E2F-6 complex
84062	8546	652	AP3-BLOC1 complex
84062	8943	652	AP3-BLOC1 complex
84062	84343	654	BLOC1-BLOC2 complex
84148	8607	5386	MLL1-WDR5 complex
84148	8972	5386	MLL1-WDR5 complex
84148	9070	5386	MLL1-WDR5 complex
84148	9739	1401	MOF complex
84164	9325	1377	hASC-1 complex
84172	8454	5233	TNF-alpha/NF-kappa B signaling complex 5
84172	8517	5233	TNF-alpha/NF-kappa B signaling complex 5
84172	9111	1557	NMI-POLR1B-RRN3 complex
84172	9462	5233	TNF-alpha/NF-kappa B signaling complex 5
84246	892	229	NAT complex
84246	892	230	Mediator complex
84246	892	301	SMCC complex
84246	892	535	TRAP complex
84246	9282	229	NAT complex
84246	9282	230	Mediator complex
84246	9282	300	PC2 complex
84246	9282	301	SMCC complex
84246	9282	535	TRAP complex
84246	9282	5450	Mediator complex
84246	9412	229	NAT complex
84246	9412	230	Mediator complex
84246	9412	300	PC2 complex
84246	9412	301	SMCC complex
84246	9412	535	TRAP complex
84246	9412	5450	Mediator complex
84246	9439	229	NAT complex
84246	9439	230	Mediator complex
84246	9439	5450	Mediator complex
84246	9440	230	Mediator complex
84246	9440	300	PC2 complex
84246	9440	301	SMCC complex
84246	9440	535	TRAP complex
84246	9440	5450	Mediator complex
84246	9441	230	Mediator complex
84246	9441	5450	Mediator complex
84246	9442	230	Mediator complex
84246	9442	300	PC2 complex
84246	9442	301	SMCC complex
84246	9442	535	TRAP complex
84246	9442	5450	Mediator complex
84246	9443	230	Mediator complex
84246	9443	300	PC2 complex
84246	9443	301	SMCC complex
84246	9443	5450	Mediator complex
84246	9477	230	Mediator complex
84246	9477	300	PC2 complex
84246	9477	301	SMCC complex
84246	9477	5450	Mediator complex
84246	9862	230	Mediator complex
84246	9862	300	PC2 complex
84246	9862	301	SMCC complex
84246	9862	535	TRAP complex
84246	9862	5450	Mediator complex
84246	9967	300	PC2 complex
84246	9967	301	SMCC complex
84246	9967	535	TRAP complex
84246	9968	230	Mediator complex
84246	9968	301	SMCC complex
84246	9968	535	TRAP complex
84246	9969	230	Mediator complex
84246	9969	301	SMCC complex
84246	9969	535	TRAP complex
84246	9969	5450	Mediator complex
84246	90390	230	Mediator complex
84246	90390	5450	Mediator complex
84289	9767	2858	HBO1 complex
84289	9767	2859	ING5 complex
84292	988	1181	C complex spliceosome
84292	8899	1181	C complex spliceosome
84292	9092	1181	C complex spliceosome
84292	9343	1181	C complex spliceosome
84292	9410	1181	C complex spliceosome
84292	9416	1181	C complex spliceosome
84292	9716	1181	C complex spliceosome
84292	9775	1181	C complex spliceosome
84292	9785	1181	C complex spliceosome
84292	9939	1181	C complex spliceosome
84296	9837	678	GINS complex
84305	9775	755	Exon junction complex (F4A3-MLN51-UPF3B-MAGOH-Y14-PYM)
84305	9939	755	Exon junction complex (F4A3-MLN51-UPF3B-MAGOH-Y14-PYM)
84311	9553	320	55S ribosome, mitochondrial
84311	9553	324	39S ribosomal subunit, mitochondrial
84311	9801	320	55S ribosome, mitochondrial
84311	9801	324	39S ribosomal subunit, mitochondrial
84311	84545	320	55S ribosome, mitochondrial
84311	84545	324	39S ribosomal subunit, mitochondrial
84311	92259	320	55S ribosome, mitochondrial
84312	8819	2851	ING2 complex
84321	988	351	Spliceosome
84321	8449	351	Spliceosome
84321	8559	351	Spliceosome
84321	8563	351	Spliceosome
84321	8563	770	TREX complex
84321	8683	351	Spliceosome
84321	8896	351	Spliceosome
84321	8899	351	Spliceosome
84321	9092	351	Spliceosome
84321	9128	351	Spliceosome
84321	9129	351	Spliceosome
84321	9295	351	Spliceosome
84321	9343	351	Spliceosome
84321	9410	351	Spliceosome
84321	9416	351	Spliceosome
84321	9584	351	Spliceosome
84321	9589	351	Spliceosome
84321	9716	351	Spliceosome
84321	9775	351	Spliceosome
84321	9785	351	Spliceosome
84321	9879	351	Spliceosome
84321	9939	351	Spliceosome
84321	9984	351	Spliceosome
84321	9984	770	TREX complex
84321	84811	351	Spliceosome
84321	84991	351	Spliceosome
84321	94104	351	Spliceosome
84342	9382	162	Conserved oligomeric Golgi (COG) complex
84342	9382	3522	COG complex
84342	9382	3532	COG1-COG8 subcomplex
84342	9382	3551	COG1-COG8-COG2-COG3-COG4 subcomplex
84342	9382	3552	COG1-COG8-COG5-COG6-COG7 subcomplex
84342	9382	3556	COG complex
84342	91949	162	Conserved oligomeric Golgi (COG) complex
84342	91949	3522	COG complex
84342	91949	3525	Tetrameric COG subcomplex
84342	91949	3552	COG1-COG8-COG5-COG6-COG7 subcomplex
84342	91949	3556	COG complex
84433	8915	2752	CARMA1-BCL10-MALT1 complex
84433	8915	2753	FYB-CARMA1-BCL-10-MALT1 complex
84458	8535	642	CtBP complex
84458	9425	642	CtBP complex
84458	9658	642	CtBP complex
84458	9839	642	CtBP complex
84515	990	2204	MCM8-ORC2-CDC6 complex
84545	9553	320	55S ribosome, mitochondrial
84545	9553	324	39S ribosomal subunit, mitochondrial
84545	9801	320	55S ribosome, mitochondrial
84545	9801	324	39S ribosomal subunit, mitochondrial
84545	92259	320	55S ribosome, mitochondrial
84612	998	5558	PAR6-CDC42 complex
84661	8841	5614	Emerin complex 32
84661	9070	1254	Menin-associated histone methyltransferase complex
84661	9070	5195	PTIP-HMT complex
84661	9111	5614	Emerin complex 32
84661	9757	1254	Menin-associated histone methyltransferase complex
84661	9757	5195	PTIP-HMT complex
84661	90665	5614	Emerin complex 32
84678	84759	1178	BCOR complex
84707	8861	140	E-box sequence-binding complex
84733	8535	115	Polycomb repressive complex 1 (PRC1, hPRC-H)
84733	8535	116	Polycomb repressive complex 1 (PRC1, hPRC-H)
84790	8826	3008	60S APC containing complex
84811	988	351	Spliceosome
84811	8559	351	Spliceosome
84811	8563	351	Spliceosome
84811	8683	351	Spliceosome
84811	8896	351	Spliceosome
84811	8899	351	Spliceosome
84811	9092	351	Spliceosome
84811	9128	351	Spliceosome
84811	9129	351	Spliceosome
84811	9295	351	Spliceosome
84811	9343	351	Spliceosome
84811	9410	351	Spliceosome
84811	9416	351	Spliceosome
84811	9584	351	Spliceosome
84811	9589	351	Spliceosome
84811	9716	351	Spliceosome
84811	9775	351	Spliceosome
84811	9785	351	Spliceosome
84811	9879	351	Spliceosome
84811	9939	351	Spliceosome
84811	9984	351	Spliceosome
84811	84991	351	Spliceosome
84811	94104	351	Spliceosome
84844	9879	2755	17S U2 snRNP
84844	84991	2755	17S U2 snRNP
84893	9978	2191	Ubiquitin E3 ligase (FBXO18, SKP1A, CUL1, RBX1)
84991	988	351	Spliceosome
84991	8559	351	Spliceosome
84991	8563	351	Spliceosome
84991	8683	351	Spliceosome
84991	8896	351	Spliceosome
84991	8899	351	Spliceosome
84991	9092	351	Spliceosome
84991	9128	351	Spliceosome
84991	9129	351	Spliceosome
84991	9295	351	Spliceosome
84991	9343	351	Spliceosome
84991	9410	351	Spliceosome
84991	9416	351	Spliceosome
84991	9584	351	Spliceosome
84991	9589	351	Spliceosome
84991	9716	351	Spliceosome
84991	9775	351	Spliceosome
84991	9785	351	Spliceosome
84991	9879	351	Spliceosome
84991	9879	2755	17S U2 snRNP
84991	9939	351	Spliceosome
84991	9984	351	Spliceosome
84991	94104	351	Spliceosome
90390	9282	230	Mediator complex
90390	9282	5450	Mediator complex
90390	9412	230	Mediator complex
90390	9412	5450	Mediator complex
90390	9439	230	Mediator complex
90390	9439	5450	Mediator complex
90390	9440	230	Mediator complex
90390	9440	5450	Mediator complex
90390	9441	230	Mediator complex
90390	9441	5450	Mediator complex
90390	9442	230	Mediator complex
90390	9442	5450	Mediator complex
90390	9443	230	Mediator complex
90390	9443	5450	Mediator complex
90390	9477	230	Mediator complex
90390	9477	5450	Mediator complex
90390	9862	230	Mediator complex
90390	9862	5450	Mediator complex
90390	9968	230	Mediator complex
90390	9969	230	Mediator complex
90390	9969	5450	Mediator complex
90665	9111	5614	Emerin complex 32
91584	9855	5649	FARP2-NRP1-PlexinA4 complex
91687	9493	929	CEN complex
91687	9589	929	CEN complex
91687	9688	929	CEN complex
91687	9785	929	CEN complex
91949	9382	162	Conserved oligomeric Golgi (COG) complex
91949	9382	3522	COG complex
91949	9382	3552	COG1-COG8-COG5-COG6-COG7 subcomplex
91949	9382	3556	COG complex
92259	9553	320	55S ribosome, mitochondrial
92259	9801	320	55S ribosome, mitochondrial
93974	9551	563	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial
94104	988	351	Spliceosome
94104	9416	351	Spliceosome
94104	9584	351	Spliceosome
94104	9589	351	Spliceosome
94104	9716	351	Spliceosome
94104	9775	351	Spliceosome
94104	9785	351	Spliceosome
94104	9879	351	Spliceosome
94104	9939	351	Spliceosome
94104	9984	351	Spliceosome
112399	3091	5277	HIF1A-OS9-EGLN3 complex
112885	1487	626	LSD1 complex
112885	3065	626	LSD1 complex
112885	3303	626	LSD1 complex
112885	6239	626	LSD1 complex
112885	7750	626	LSD1 complex
112885	7764	626	LSD1 complex
112885	23028	626	LSD1 complex
112885	23186	626	LSD1 complex
112885	51317	626	LSD1 complex
112885	55758	626	LSD1 complex
112936	6642	1060	Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)
112936	6643	1060	Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)
112936	51699	1060	Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)
112936	55737	1060	Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)
112950	892	230	Mediator complex
112950	4976	5450	Mediator complex
112950	5469	230	Mediator complex
112950	5469	232	ARC complex
112950	5469	867	TRAP-SMCC mediator complex
112950	5469	5450	Mediator complex
112950	6837	230	Mediator complex
112950	6837	867	TRAP-SMCC mediator complex
112950	6837	5450	Mediator complex
112950	9282	230	Mediator complex
112950	9282	232	ARC complex
112950	9282	5450	Mediator complex
112950	9412	230	Mediator complex
112950	9412	5450	Mediator complex
112950	9439	230	Mediator complex
112950	9439	232	ARC complex
112950	9439	5450	Mediator complex
112950	9440	230	Mediator complex
112950	9440	232	ARC complex
112950	9440	867	TRAP-SMCC mediator complex
112950	9440	5450	Mediator complex
112950	9441	230	Mediator complex
112950	9441	232	ARC complex
112950	9441	5450	Mediator complex
112950	9442	230	Mediator complex
112950	9442	5450	Mediator complex
112950	9443	230	Mediator complex
112950	9443	232	ARC complex
112950	9443	5450	Mediator complex
112950	9477	230	Mediator complex
112950	9477	5450	Mediator complex
112950	9862	230	Mediator complex
112950	9862	232	ARC complex
112950	9862	5450	Mediator complex
112950	9968	230	Mediator complex
112950	9968	232	ARC complex
112950	9969	230	Mediator complex
112950	9969	232	ARC complex
112950	9969	5450	Mediator complex
112950	23097	230	Mediator complex
112950	23389	230	Mediator complex
112950	23389	5450	Mediator complex
112950	27034	232	ARC complex
112950	29079	230	Mediator complex
112950	29079	232	ARC complex
112950	29079	867	TRAP-SMCC mediator complex
112950	29079	5450	Mediator complex
112950	51003	230	Mediator complex
112950	51003	5450	Mediator complex
112950	51586	230	Mediator complex
112950	51586	232	ARC complex
112950	51586	5450	Mediator complex
112950	54797	230	Mediator complex
112950	54797	867	TRAP-SMCC mediator complex
112950	54797	5450	Mediator complex
112950	55090	230	Mediator complex
112950	55588	230	Mediator complex
112950	55588	867	TRAP-SMCC mediator complex
112950	55588	5450	Mediator complex
112950	80306	230	Mediator complex
112950	81857	230	Mediator complex
112950	81857	232	ARC complex
112950	81857	867	TRAP-SMCC mediator complex
112950	81857	5450	Mediator complex
112950	84246	230	Mediator complex
112950	84246	5450	Mediator complex
112950	90390	230	Mediator complex
112950	90390	5450	Mediator complex
112950	219541	230	Mediator complex
112950	219541	867	TRAP-SMCC mediator complex
112950	219541	5450	Mediator complex
112950	400569	230	Mediator complex
112950	400569	867	TRAP-SMCC mediator complex
112950	400569	5450	Mediator complex
113130	5885	1856	CDCA5-PDS5A-RAD21-SMC1A-PDS5B-SMC3 complex
113130	5885	5432	Sororin-cohesin complex
113130	8243	1856	CDCA5-PDS5A-RAD21-SMC1A-PDS5B-SMC3 complex
113130	8243	5432	Sororin-cohesin complex
113130	9126	1856	CDCA5-PDS5A-RAD21-SMC1A-PDS5B-SMC3 complex
113130	9126	5432	Sororin-cohesin complex
113130	23047	1856	CDCA5-PDS5A-RAD21-SMC1A-PDS5B-SMC3 complex
113130	23047	5432	Sororin-cohesin complex
113130	23244	1856	CDCA5-PDS5A-RAD21-SMC1A-PDS5B-SMC3 complex
113130	23244	5432	Sororin-cohesin complex
114034	4904	1068	12S U11 snRNP
114034	6432	1068	12S U11 snRNP
114034	6628	1068	12S U11 snRNP
114034	6632	1068	12S U11 snRNP
114034	6633	1068	12S U11 snRNP
114034	6634	1068	12S U11 snRNP
114034	6635	1068	12S U11 snRNP
114034	6636	1068	12S U11 snRNP
114034	6637	1068	12S U11 snRNP
114034	79622	1068	12S U11 snRNP
114034	79706	1068	12S U11 snRNP
114034	154007	1068	12S U11 snRNP
114294	740	320	55S ribosome, mitochondrial
114294	740	324	39S ribosomal subunit, mitochondrial
114294	6150	320	55S ribosome, mitochondrial
114294	6150	324	39S ribosomal subunit, mitochondrial
114294	6182	320	55S ribosome, mitochondrial
114294	6182	324	39S ribosomal subunit, mitochondrial
114294	6183	320	55S ribosome, mitochondrial
114294	7818	320	55S ribosome, mitochondrial
114294	9553	320	55S ribosome, mitochondrial
114294	9553	324	39S ribosomal subunit, mitochondrial
114294	9801	320	55S ribosome, mitochondrial
114294	9801	324	39S ribosomal subunit, mitochondrial
114294	23107	320	55S ribosome, mitochondrial
114294	26589	320	55S ribosome, mitochondrial
114294	26589	324	39S ribosomal subunit, mitochondrial
114294	28957	320	55S ribosome, mitochondrial
114294	28973	320	55S ribosome, mitochondrial
114294	28977	320	55S ribosome, mitochondrial
114294	28977	324	39S ribosomal subunit, mitochondrial
114294	28998	320	55S ribosome, mitochondrial
114294	28998	324	39S ribosomal subunit, mitochondrial
114294	29074	320	55S ribosome, mitochondrial
114294	29074	324	39S ribosomal subunit, mitochondrial
114294	29088	320	55S ribosome, mitochondrial
114294	29088	324	39S ribosomal subunit, mitochondrial
114294	29093	320	55S ribosome, mitochondrial
114294	29093	324	39S ribosomal subunit, mitochondrial
114294	51021	320	55S ribosome, mitochondrial
114294	51023	320	55S ribosome, mitochondrial
114294	51069	320	55S ribosome, mitochondrial
114294	51069	324	39S ribosomal subunit, mitochondrial
114294	51073	320	55S ribosome, mitochondrial
114294	51073	324	39S ribosomal subunit, mitochondrial
114294	51081	320	55S ribosome, mitochondrial
114294	51116	320	55S ribosome, mitochondrial
114294	51253	320	55S ribosome, mitochondrial
114294	51253	324	39S ribosomal subunit, mitochondrial
114294	51258	320	55S ribosome, mitochondrial
114294	51258	324	39S ribosomal subunit, mitochondrial
114294	51263	320	55S ribosome, mitochondrial
114294	51263	324	39S ribosomal subunit, mitochondrial
114294	51264	320	55S ribosome, mitochondrial
114294	51264	324	39S ribosomal subunit, mitochondrial
114294	51318	320	55S ribosome, mitochondrial
114294	51318	324	39S ribosomal subunit, mitochondrial
114294	51373	320	55S ribosome, mitochondrial
114294	51642	320	55S ribosome, mitochondrial
114294	51642	324	39S ribosomal subunit, mitochondrial
114294	51649	320	55S ribosome, mitochondrial
114294	51650	320	55S ribosome, mitochondrial
114294	54148	320	55S ribosome, mitochondrial
114294	54148	324	39S ribosomal subunit, mitochondrial
114294	54460	320	55S ribosome, mitochondrial
114294	54534	320	55S ribosome, mitochondrial
114294	54534	324	39S ribosomal subunit, mitochondrial
114294	54948	320	55S ribosome, mitochondrial
114294	54948	324	39S ribosomal subunit, mitochondrial
114294	55052	320	55S ribosome, mitochondrial
114294	55052	324	39S ribosomal subunit, mitochondrial
114294	55168	320	55S ribosome, mitochondrial
114294	55173	320	55S ribosome, mitochondrial
114294	56945	320	55S ribosome, mitochondrial
114294	57129	320	55S ribosome, mitochondrial
114294	57129	324	39S ribosomal subunit, mitochondrial
114294	60488	320	55S ribosome, mitochondrial
114294	63875	320	55S ribosome, mitochondrial
114294	63875	324	39S ribosomal subunit, mitochondrial
114294	63931	320	55S ribosome, mitochondrial
114294	64432	320	55S ribosome, mitochondrial
114294	64928	320	55S ribosome, mitochondrial
114294	64928	324	39S ribosomal subunit, mitochondrial
114294	64949	320	55S ribosome, mitochondrial
114294	64951	320	55S ribosome, mitochondrial
114294	64960	320	55S ribosome, mitochondrial
114294	64963	320	55S ribosome, mitochondrial
114294	64965	320	55S ribosome, mitochondrial
114294	64968	320	55S ribosome, mitochondrial
114294	64969	320	55S ribosome, mitochondrial
114294	64975	320	55S ribosome, mitochondrial
114294	64975	324	39S ribosomal subunit, mitochondrial
114294	64976	320	55S ribosome, mitochondrial
114294	64976	324	39S ribosomal subunit, mitochondrial
114294	64978	320	55S ribosome, mitochondrial
114294	64978	324	39S ribosomal subunit, mitochondrial
114294	64979	320	55S ribosome, mitochondrial
114294	64979	324	39S ribosomal subunit, mitochondrial
114294	64981	320	55S ribosome, mitochondrial
114294	64981	324	39S ribosomal subunit, mitochondrial
114294	64983	320	55S ribosome, mitochondrial
114294	64983	324	39S ribosomal subunit, mitochondrial
114294	65003	320	55S ribosome, mitochondrial
114294	65003	324	39S ribosomal subunit, mitochondrial
114294	65005	320	55S ribosome, mitochondrial
114294	65005	324	39S ribosomal subunit, mitochondrial
114294	65008	320	55S ribosome, mitochondrial
114294	65008	324	39S ribosomal subunit, mitochondrial
114294	65080	320	55S ribosome, mitochondrial
114294	65080	324	39S ribosomal subunit, mitochondrial
114294	65993	320	55S ribosome, mitochondrial
114294	79590	320	55S ribosome, mitochondrial
114294	79590	324	39S ribosomal subunit, mitochondrial
114294	84311	320	55S ribosome, mitochondrial
114294	84311	324	39S ribosomal subunit, mitochondrial
114294	84545	320	55S ribosome, mitochondrial
114294	84545	324	39S ribosomal subunit, mitochondrial
114294	92259	320	55S ribosome, mitochondrial
114294	116540	320	55S ribosome, mitochondrial
114294	116540	324	39S ribosomal subunit, mitochondrial
114294	116541	320	55S ribosome, mitochondrial
114294	116541	324	39S ribosomal subunit, mitochondrial
114294	122704	320	55S ribosome, mitochondrial
114294	122704	324	39S ribosomal subunit, mitochondrial
114294	124995	320	55S ribosome, mitochondrial
114294	124995	324	39S ribosomal subunit, mitochondrial
114294	128308	320	55S ribosome, mitochondrial
114294	128308	324	39S ribosomal subunit, mitochondrial
114294	219927	320	55S ribosome, mitochondrial
114294	219927	324	39S ribosomal subunit, mitochondrial
114823	675	1154	DSS1 complex
114823	7979	1154	DSS1 complex
114823	25896	1154	DSS1 complex
114823	26512	1154	DSS1 complex
114823	54973	1154	DSS1 complex
114823	55174	1154	DSS1 complex
114823	55656	1154	DSS1 complex
114823	55756	1154	DSS1 complex
114823	57508	1154	DSS1 complex
114823	66406	1154	DSS1 complex
114823	80789	1154	DSS1 complex
114823	92105	1154	DSS1 complex
115557	387	3153	GNAQ-GEFT-RHOA complex
115557	2776	3153	GNAQ-GEFT-RHOA complex
115677	857	550	NOS3-CAV1-NOSTRIN complex
115677	4846	550	NOS3-CAV1-NOSTRIN complex
116461	79042	5283	tRNA splicing endonuclease
116461	80746	5283	tRNA splicing endonuclease
116461	283989	5283	tRNA splicing endonuclease
116540	740	320	55S ribosome, mitochondrial
116540	740	324	39S ribosomal subunit, mitochondrial
116540	6150	320	55S ribosome, mitochondrial
116540	6150	324	39S ribosomal subunit, mitochondrial
116540	6182	320	55S ribosome, mitochondrial
116540	6182	324	39S ribosomal subunit, mitochondrial
116540	6183	320	55S ribosome, mitochondrial
116540	7818	320	55S ribosome, mitochondrial
116540	9553	320	55S ribosome, mitochondrial
116540	9553	324	39S ribosomal subunit, mitochondrial
116540	9801	320	55S ribosome, mitochondrial
116540	9801	324	39S ribosomal subunit, mitochondrial
116540	23107	320	55S ribosome, mitochondrial
116540	26589	320	55S ribosome, mitochondrial
116540	26589	324	39S ribosomal subunit, mitochondrial
116540	28957	320	55S ribosome, mitochondrial
116540	28973	320	55S ribosome, mitochondrial
116540	28977	320	55S ribosome, mitochondrial
116540	28977	324	39S ribosomal subunit, mitochondrial
116540	28998	320	55S ribosome, mitochondrial
116540	28998	324	39S ribosomal subunit, mitochondrial
116540	29074	320	55S ribosome, mitochondrial
116540	29074	324	39S ribosomal subunit, mitochondrial
116540	29088	320	55S ribosome, mitochondrial
116540	29088	324	39S ribosomal subunit, mitochondrial
116540	29093	320	55S ribosome, mitochondrial
116540	29093	324	39S ribosomal subunit, mitochondrial
116540	51021	320	55S ribosome, mitochondrial
116540	51023	320	55S ribosome, mitochondrial
116540	51069	320	55S ribosome, mitochondrial
116540	51069	324	39S ribosomal subunit, mitochondrial
116540	51073	320	55S ribosome, mitochondrial
116540	51073	324	39S ribosomal subunit, mitochondrial
116540	51081	320	55S ribosome, mitochondrial
116540	51116	320	55S ribosome, mitochondrial
116540	51253	320	55S ribosome, mitochondrial
116540	51253	324	39S ribosomal subunit, mitochondrial
116540	51258	320	55S ribosome, mitochondrial
116540	51258	324	39S ribosomal subunit, mitochondrial
116540	51263	320	55S ribosome, mitochondrial
116540	51263	324	39S ribosomal subunit, mitochondrial
116540	51264	320	55S ribosome, mitochondrial
116540	51264	324	39S ribosomal subunit, mitochondrial
116540	51318	320	55S ribosome, mitochondrial
116540	51318	324	39S ribosomal subunit, mitochondrial
116540	51373	320	55S ribosome, mitochondrial
116540	51642	320	55S ribosome, mitochondrial
116540	51642	324	39S ribosomal subunit, mitochondrial
116540	51649	320	55S ribosome, mitochondrial
116540	51650	320	55S ribosome, mitochondrial
116540	54148	320	55S ribosome, mitochondrial
116540	54148	324	39S ribosomal subunit, mitochondrial
116540	54460	320	55S ribosome, mitochondrial
116540	54534	320	55S ribosome, mitochondrial
116540	54534	324	39S ribosomal subunit, mitochondrial
116540	54948	320	55S ribosome, mitochondrial
116540	54948	324	39S ribosomal subunit, mitochondrial
116540	55052	320	55S ribosome, mitochondrial
116540	55052	324	39S ribosomal subunit, mitochondrial
116540	55168	320	55S ribosome, mitochondrial
116540	55173	320	55S ribosome, mitochondrial
116540	56945	320	55S ribosome, mitochondrial
116540	57129	320	55S ribosome, mitochondrial
116540	57129	324	39S ribosomal subunit, mitochondrial
116540	60488	320	55S ribosome, mitochondrial
116540	63875	320	55S ribosome, mitochondrial
116540	63875	324	39S ribosomal subunit, mitochondrial
116540	63931	320	55S ribosome, mitochondrial
116540	64432	320	55S ribosome, mitochondrial
116540	64928	320	55S ribosome, mitochondrial
116540	64928	324	39S ribosomal subunit, mitochondrial
116540	64949	320	55S ribosome, mitochondrial
116540	64951	320	55S ribosome, mitochondrial
116540	64960	320	55S ribosome, mitochondrial
116540	64963	320	55S ribosome, mitochondrial
116540	64965	320	55S ribosome, mitochondrial
116540	64968	320	55S ribosome, mitochondrial
116540	64969	320	55S ribosome, mitochondrial
116540	64975	320	55S ribosome, mitochondrial
116540	64975	324	39S ribosomal subunit, mitochondrial
116540	64976	320	55S ribosome, mitochondrial
116540	64976	324	39S ribosomal subunit, mitochondrial
116540	64978	320	55S ribosome, mitochondrial
116540	64978	324	39S ribosomal subunit, mitochondrial
116540	64979	320	55S ribosome, mitochondrial
116540	64979	324	39S ribosomal subunit, mitochondrial
116540	64981	320	55S ribosome, mitochondrial
116540	64981	324	39S ribosomal subunit, mitochondrial
116540	64983	320	55S ribosome, mitochondrial
116540	64983	324	39S ribosomal subunit, mitochondrial
116540	65003	320	55S ribosome, mitochondrial
116540	65003	324	39S ribosomal subunit, mitochondrial
116540	65005	320	55S ribosome, mitochondrial
116540	65005	324	39S ribosomal subunit, mitochondrial
116540	65008	320	55S ribosome, mitochondrial
116540	65008	324	39S ribosomal subunit, mitochondrial
116540	65080	320	55S ribosome, mitochondrial
116540	65080	324	39S ribosomal subunit, mitochondrial
116540	65993	320	55S ribosome, mitochondrial
116540	79590	320	55S ribosome, mitochondrial
116540	79590	324	39S ribosomal subunit, mitochondrial
116540	84311	320	55S ribosome, mitochondrial
116540	84311	324	39S ribosomal subunit, mitochondrial
116540	84545	320	55S ribosome, mitochondrial
116540	84545	324	39S ribosomal subunit, mitochondrial
116540	92259	320	55S ribosome, mitochondrial
116540	116541	320	55S ribosome, mitochondrial
116540	116541	324	39S ribosomal subunit, mitochondrial
116540	122704	320	55S ribosome, mitochondrial
116540	122704	324	39S ribosomal subunit, mitochondrial
116540	124995	320	55S ribosome, mitochondrial
116540	124995	324	39S ribosomal subunit, mitochondrial
116540	128308	320	55S ribosome, mitochondrial
116540	128308	324	39S ribosomal subunit, mitochondrial
116540	219927	320	55S ribosome, mitochondrial
116540	219927	324	39S ribosomal subunit, mitochondrial
116541	740	320	55S ribosome, mitochondrial
116541	740	324	39S ribosomal subunit, mitochondrial
116541	6150	320	55S ribosome, mitochondrial
116541	6150	324	39S ribosomal subunit, mitochondrial
116541	6182	320	55S ribosome, mitochondrial
116541	6182	324	39S ribosomal subunit, mitochondrial
116541	6183	320	55S ribosome, mitochondrial
116541	7818	320	55S ribosome, mitochondrial
116541	9553	320	55S ribosome, mitochondrial
116541	9553	324	39S ribosomal subunit, mitochondrial
116541	9801	320	55S ribosome, mitochondrial
116541	9801	324	39S ribosomal subunit, mitochondrial
116541	23107	320	55S ribosome, mitochondrial
116541	26589	320	55S ribosome, mitochondrial
116541	26589	324	39S ribosomal subunit, mitochondrial
116541	28957	320	55S ribosome, mitochondrial
116541	28973	320	55S ribosome, mitochondrial
116541	28977	320	55S ribosome, mitochondrial
116541	28977	324	39S ribosomal subunit, mitochondrial
116541	28998	320	55S ribosome, mitochondrial
116541	28998	324	39S ribosomal subunit, mitochondrial
116541	29074	320	55S ribosome, mitochondrial
116541	29074	324	39S ribosomal subunit, mitochondrial
