BAIT	IP_Sample_ID	Rank	Uniq_Pep	Acc__	Num_Unique	X__Cov	Best_Disc_Score	Best_Expect_Val	Protein_MW	Species	Protein_Name
negative_flag	hIP13-23	[22]		Q9NYF8	7	11.8	3.64	1.80E-06	106122.9	HOMO SAPIENS	BCLF1_HUMAN Bcl-2-associated transcription factor 1
negative_flag	hIP13-23	[2-3]	1	P08727	3	6.2	2.13	6.00E-04	44092.3	HOMO SAPIENS	K1C19_HUMAN Keratin, type I cytoskeletal 19
negative_flag	hIP13-23	[23]		P60709	5	25.6	4.88	1.10E-07	41737.1	HOMO SAPIENS	ACTB_HUMAN Actin, cytoplasmic 1
negative_flag	hIP13-23	[2-4]	1	P19012	3	5.5	2.13	6.00E-04	49168.1	HOMO SAPIENS	K1C15_HUMAN Keratin, type I cytoskeletal 15
negative_flag	hIP13-23	[24]		Q9BRS2	5	13.4	3.9	8.50E-06	65583.5	HOMO SAPIENS	RIOK1_HUMAN Serine/threonine-protein kinase RIO1
negative_flag	hIP13-23	[2-5]	1	Q04695	3	5.8	2.13	6.00E-04	48106.1	HOMO SAPIENS	K1C17_HUMAN Keratin, type I cytoskeletal 17
negative_flag	hIP13-23	[25]		Q15750	6	16.3	3.56	3.20E-06	54644.6	HOMO SAPIENS	TAB1_HUMAN Mitogen-activated protein kinase kinase kinase 7-interacting protein 1
negative_flag	hIP13-23	[26]		Q07021	4	28.7	4.38	2.80E-07	31362.5	HOMO SAPIENS	C1QBP_HUMAN Complement component 1 Q subcomponent-binding protein, mitochondrial precursor
negative_flag	hIP13-23	[27]		P62241	4	25	3.88	1.40E-05	24205.4	HOMO SAPIENS	RS8_HUMAN 40S ribosomal protein S8
negative_flag	hIP13-23	[28]		P19338	5	8.7	3.09	1.40E-05	76615	HOMO SAPIENS	NUCL_HUMAN Nucleolin
negative_flag	hIP13-23	[29]		P61978	3	13.6	5.21	7.20E-07	50976.7	HOMO SAPIENS	HNRPK_HUMAN Heterogeneous nuclear ribonucleoprotein K
negative_flag	hIP13-23	[2]		P13645	17	32.2	6.94	6.00E-11	59511.1	HOMO SAPIENS	K1C10_HUMAN Keratin, type I cytoskeletal 10
negative_flag	hIP13-23	[30]		Q9NXV2	4	23.5	3.67	1.10E-05	26092.8	HOMO SAPIENS	KCTD5_HUMAN BTB/POZ domain-containing protein KCTD5
negative_flag	hIP13-23	[31]		Q9Y657	5	31.3	2.7	9.30E-05	29600.8	HOMO SAPIENS	SPIN1_HUMAN Spindlin-1
negative_flag	hIP13-23	[32]		Q8IWX8	4	8.2	3.23	4.80E-06	103573.9	HOMO SAPIENS	CHERP_HUMAN Calcium homeostasis endoplasmic reticulum protein
negative_flag	hIP13-23	[33]		P14866	3	16.5	3.93	4.40E-05	60187.8	HOMO SAPIENS	HNRPL_HUMAN Heterogeneous nuclear ribonucleoprotein L
negative_flag	hIP13-23	[34]		P23588	5	9	2.35	0.00017	69224.7	HOMO SAPIENS	IF4B_HUMAN Eukaryotic translation initiation factor 4B
negative_flag	hIP13-23	[35]		P05388	3	14.8	3.38	3.40E-05	34273.8	HOMO SAPIENS	RLA0_HUMAN 60S acidic ribosomal protein P0
negative_flag	hIP13-23	[36]		Q9UMS4	3	13.9	3.52	2.10E-06	55181.3	HOMO SAPIENS	PRP19_HUMAN Pre-mRNA-processing factor 19
negative_flag	hIP13-23	[37]		P23396	4	25.1	2.5	0.00021	26688.6	HOMO SAPIENS	RS3_HUMAN 40S ribosomal protein S3
negative_flag	hIP13-23	[38]		P62269	4	28.3	2.57	0.00011	17718.8	HOMO SAPIENS	RS18_HUMAN 40S ribosomal protein S18
negative_flag	hIP13-23	[39]		P62829	2	27.9	5.17	2.90E-08	14865.6	HOMO SAPIENS	RL23_HUMAN 60S ribosomal protein L23
negative_flag	hIP13-23	[3]		O14744	19	39.9	4.5	1.70E-07	72684.5	HOMO SAPIENS	ANM5_HUMAN Protein arginine N-methyltransferase 5
negative_flag	hIP13-23	[40-1]	1	P60891	4	18.9	2.32	0.00014	34834.6	HOMO SAPIENS	PRPS1_HUMAN Ribose-phosphate pyrophosphokinase 1
negative_flag	hIP13-23	[40]		P11908	4	21.4	2.32	0.00014	34769.4	HOMO SAPIENS	PRPS2_HUMAN Ribose-phosphate pyrophosphokinase 2
negative_flag	hIP13-23	[41]		Q99873	4	14.7	2.55	0.00014	41515.9	HOMO SAPIENS	ANM1_HUMAN Protein arginine N-methyltransferase 1
negative_flag	hIP13-23	[42]		P62913	2	12.9	4.33	3.70E-06	20252.6	HOMO SAPIENS	RL11_HUMAN 60S ribosomal protein L11
negative_flag	hIP13-23	[43]		P62249	4	24	2.53	5.50E-05	16445.5	HOMO SAPIENS	RS16_HUMAN 40S ribosomal protein S16
negative_flag	hIP13-23	[44-1]	1	P52597	2	7.5	1.71	0.00016	45672.3	HOMO SAPIENS	HNRPF_HUMAN Heterogeneous nuclear ribonucleoprotein F
negative_flag	hIP13-23	[44]		P31943	4	13.4	2.21	0.00016	49229.9	HOMO SAPIENS	HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H
negative_flag	hIP13-23	[45]		P15880	3	11.6	2.96	3.00E-05	31324.7	HOMO SAPIENS	RS2_HUMAN 40S ribosomal protein S2
negative_flag	hIP13-23	[46]		O15042	3	5.8	2.53	0.00051	118292.9	HOMO SAPIENS	SR140_HUMAN U2-associated protein SR140
negative_flag	hIP13-23	[47]		P84090	3	30.8	2.96	5.50E-06	12259.1	HOMO SAPIENS	ERH_HUMAN Enhancer of rudimentary homolog
negative_flag	hIP13-23	[48-1]	2	O60256	3	14.1	2.71	1.00E-04	40926.1	HOMO SAPIENS	KPRB_HUMAN Phosphoribosyl pyrophosphate synthetase-associated protein 2
negative_flag	hIP13-23	[48]		Q14558	4	18	2.19	0.00011	39394.1	HOMO SAPIENS	KPRA_HUMAN Phosphoribosyl pyrophosphate synthetase-associated protein 1
negative_flag	hIP13-23	[49-1]	2	P12035	4	3.3	1.68	0.0013	64504.6	HOMO SAPIENS	K2C3_HUMAN Keratin, type II cytoskeletal 3
negative_flag	hIP13-23	[49-2]	2	Q01546	4	3.3	1.68	0.0013	65871.3	HOMO SAPIENS	K22O_HUMAN Keratin, type II cytoskeletal 2 oral
negative_flag	hIP13-23	[49-3]	2	Q5XKE5	4	3.9	1.68	0.0013	57810	HOMO SAPIENS	K2C79_HUMAN Keratin, type II cytoskeletal 79
negative_flag	hIP13-23	[49]		P13647	4	5.1	2.24	8.80E-05	62378.9	HOMO SAPIENS	K2C5_HUMAN Keratin, type II cytoskeletal 5
negative_flag	hIP13-23	[4]		O75688	17	48.6	4.46	2.60E-07	52643.1	HOMO SAPIENS	PPM1B_HUMAN Protein phosphatase 1B
negative_flag	hIP13-23	[50]		Q96I25	2	8.2	3.86	4.00E-06	44961.9	HOMO SAPIENS	SPF45_HUMAN Splicing factor 45
negative_flag	hIP13-23	[5-1]	5	Q13310	10	18	5.39	3.50E-07	70783.5	HOMO SAPIENS	PABP4_HUMAN Polyadenylate-binding protein 4
negative_flag	hIP13-23	[51]		Q99417	3	44.7	2.55	0.00011	11966.8	HOMO SAPIENS	MYCBP_HUMAN C-Myc-binding protein
negative_flag	hIP13-23	[52]		Q9NZI8	2	4.7	3.45	1.40E-05	63457	HOMO SAPIENS	IF2B1_HUMAN Insulin-like growth factor 2 mRNA-binding protein 1
negative_flag	hIP13-23	[53]		P68104	3	13.6	2.04	0.0014	50141.3	HOMO SAPIENS	EF1A1_HUMAN Elongation factor 1-alpha 1
negative_flag	hIP13-23	[54]		Q06830	3	19.6	2.09	0.00041	22110.5	HOMO SAPIENS	PRDX1_HUMAN Peroxiredoxin-1
negative_flag	hIP13-23	[55]		P83731	2	13.4	3.39	1.50E-05	17779.1	HOMO SAPIENS	RL24_HUMAN 60S ribosomal protein L24
negative_flag	hIP13-23	[56]		P07910	2	8.2	3.32	7.30E-05	33670.3	HOMO SAPIENS	HNRPC_HUMAN Heterogeneous nuclear ribonucleoproteins C1/C2
negative_flag	hIP13-23	[57]		Q16630	1	2.5	5.27	2.60E-08	59210.3	HOMO SAPIENS	CPSF6_HUMAN Cleavage and polyadenylation specificity factor subunit 6
negative_flag	hIP13-23	[58]		P62888	2	24.3	2.64	0.00042	12784.2	HOMO SAPIENS	RL30_HUMAN 60S ribosomal protein L30
negative_flag	hIP13-23	[59]		Q15427	1	3.3	4.98	2.50E-07	44386.1	HOMO SAPIENS	SF3B4_HUMAN Splicing factor 3B subunit 4
negative_flag	hIP13-23	[5]		P11940	13	21.2	5.39	3.50E-07	70671.5	HOMO SAPIENS	PABP1_HUMAN Polyadenylate-binding protein 1
negative_flag	hIP13-23	[60]		Q8N5C8	2	4.9	2.59	5.40E-05	78653.5	HOMO SAPIENS	TAB3_HUMAN Mitogen-activated protein kinase kinase kinase 7-interacting protein 3
negative_flag	hIP13-23	[61]		P62995	2	9	2.97	7.00E-06	33665.9	HOMO SAPIENS	TRA2B_HUMAN Splicing factor, arginine/serine-rich 10
negative_flag	hIP13-23	[62]		P14678	3	17.9	1.67	0.00087	24610.3	HOMO SAPIENS	RSMB_HUMAN Small nuclear ribonucleoprotein-associated proteins B and B'
negative_flag	hIP13-23	[63]		Q9Y3B4	1	9.6	4.43	8.00E-07	14585	HOMO SAPIENS	PM14_HUMAN Pre-mRNA branch site protein p14
negative_flag	hIP13-23	[64]		Q96HS1	2	7.6	2.27	0.0015	32004.7	HOMO SAPIENS	PGAM5_HUMAN Phosphoglycerate mutase family member 5 precursor
negative_flag	hIP13-23	[65]		O43318	2	5.1	2.48	0.00023	67196.7	HOMO SAPIENS	M3K7_HUMAN Mitogen-activated protein kinase kinase kinase 7
negative_flag	hIP13-23	[66]		P57721	1	5.9	4.11	1.90E-06	35938.6	HOMO SAPIENS	PCBP3_HUMAN Poly(rC)-binding protein 3
negative_flag	hIP13-23	[67]		P01614	1	11.3	4.09	4.80E-07	12676.4	HOMO SAPIENS	KV201_HUMAN Ig kappa chain V-II region Cum
negative_flag	hIP13-23	[68]		P67809	1	11.1	3.97	4.80E-07	35924.5	HOMO SAPIENS	YBOX1_HUMAN Nuclease sensitive element-binding protein 1
negative_flag	hIP13-23	[69]		P61247	3	8.7	1.46	0.0024	29945.2	HOMO SAPIENS	RS3A_HUMAN 40S ribosomal protein S3a
negative_flag	hIP13-23	[6]		Q9BQA1	11	48.5	6.17	7.30E-09	36724.7	HOMO SAPIENS	MEP50_HUMAN Methylosome protein 50
negative_flag	hIP13-23	[70]		Q13435	3	5.5	1.45	0.0018	97657.5	HOMO SAPIENS	SF3B2_HUMAN Splicing factor 3B subunit 2
negative_flag	hIP13-23	[71]		P05386	1	42.1	3.81	4.20E-05	11514	HOMO SAPIENS	RLA1_HUMAN 60S acidic ribosomal protein P1
negative_flag	hIP13-23	[72]		Q8WYQ3	1	16.2	3.75	2.10E-06	14149.1	HOMO SAPIENS	CV016_HUMAN CHCH domain-containing protein C22orf16, mitochondrial precursor
negative_flag	hIP13-23	[73]		P16989	1	9.7	3.72	1.20E-06	40090.2	HOMO SAPIENS	DBPA_HUMAN DNA-binding protein A
negative_flag	hIP13-23	[74]		Q86V81	2	15.2	2.02	0.00046	26888.1	HOMO SAPIENS	THOC4_HUMAN THO complex subunit 4
negative_flag	hIP13-23	[75]		Q13151	1	5.2	3.58	1.80E-06	30840.9	HOMO SAPIENS	ROA0_HUMAN Heterogeneous nuclear ribonucleoprotein A0
negative_flag	hIP13-23	[76]		P62701	2	7.2	1.89	0.00065	29598	HOMO SAPIENS	RS4X_HUMAN 40S ribosomal protein S4, X isoform
negative_flag	hIP13-23	[77]		Q13595	1	5	3.45	6.80E-06	32688.9	HOMO SAPIENS	TRA2A_HUMAN Transformer-2 protein homolog
negative_flag	hIP13-23	[78]		P84103	2	18.3	2.16	3.50E-05	19329.8	HOMO SAPIENS	SFRS3_HUMAN Splicing factor, arginine/serine-rich 3
negative_flag	hIP13-23	[79]		Q8WWY3	1	2.6	3.3	3.90E-05	55456.5	HOMO SAPIENS	PRP31_HUMAN U4/U6 small nuclear ribonucleoprotein Prp31
negative_flag	hIP13-23	[7]		P98175	17	18.7	4.42	3.70E-07	103460.3	HOMO SAPIENS	RBM10_HUMAN RNA-binding protein 10
negative_flag	hIP13-23	[80]		Q14681	1	4.6	3.25	1.10E-05	28586.4	HOMO SAPIENS	KCTD2_HUMAN BTB/POZ domain-containing protein KCTD2
negative_flag	hIP13-23	[8-1]	13	P35908	15	27.1	3.86	5.20E-06	65865.8	HOMO SAPIENS	K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal
negative_flag	hIP13-23	[81]		P05387	1	10.4	3.09	0.00019	11665	HOMO SAPIENS	RLA2_HUMAN 60S acidic ribosomal protein P2
negative_flag	hIP13-23	[82]		P62244	2	16.9	1.61	0.0026	14839.6	HOMO SAPIENS	RS15A_HUMAN 40S ribosomal protein S15a
negative_flag	hIP13-23	[83]		O43809	2	11.9	1.82	0.0012	26227.5	HOMO SAPIENS	CPSF5_HUMAN Cleavage and polyadenylation specificity factor subunit 5
negative_flag	hIP13-23	[84]		P35268	1	10.2	2.92	0.00017	14787.1	HOMO SAPIENS	RL22_HUMAN 60S ribosomal protein L22
negative_flag	hIP13-23	[85]		Q14498	1	3.2	2.89	1.00E-05	59380.1	HOMO SAPIENS	RBM39_HUMAN RNA-binding protein 39
negative_flag	hIP13-23	[86]		Q9Y6H1	1	15.2	2.86	5.10E-05	15512.7	HOMO SAPIENS	CHCH2_HUMAN Coiled-coil-helix-coiled-coil-helix domain-containing protein 2, mitochondrial precursor
negative_flag	hIP13-23	[87]		P62750	1	8.3	2.82	0.00012	17695.2	HOMO SAPIENS	RL23A_HUMAN 60S ribosomal protein L23a
negative_flag	hIP13-23	[88]		Q16629	2	12.6	1.52	0.00085	27366.8	HOMO SAPIENS	SFRS7_HUMAN Splicing factor, arginine/serine-rich 7
negative_flag	hIP13-23	[89]		P46821	2	1.7	1.45	0.0015	270622.5	HOMO SAPIENS	MAP1B_HUMAN Microtubule-associated protein 1B
negative_flag	hIP13-23	[8]		P04264	13	21	5.46	3.20E-08	66018.2	HOMO SAPIENS	K2C1_HUMAN Keratin, type II cytoskeletal 1
negative_flag	hIP13-23	[90]		P42677	1	15.5	2.6	7.50E-05	9461.2	HOMO SAPIENS	RS27_HUMAN 40S ribosomal protein S27
negative_flag	hIP13-23	[9-1]	1	Q9BQE3	10	32.3	5.58	2.00E-08	49895.8	HOMO SAPIENS	TBA1C_HUMAN Tubulin alpha-1C chain
negative_flag	hIP13-23	[91]		P18124	1	4.4	2.59	0.00065	29226	HOMO SAPIENS	RL7_HUMAN 60S ribosomal protein L7
negative_flag	hIP13-23	[92]		P46776	1	7.4	2.43	0.00014	16561.5	HOMO SAPIENS	RL27A_HUMAN 60S ribosomal protein L27a
negative_flag	hIP13-23	[93]		Q86U42	1	3.6	2.39	8.60E-05	32749.3	HOMO SAPIENS	PABP2_HUMAN Polyadenylate-binding protein 2
negative_flag	hIP13-23	[94]		P17844	1	2	2.36	2.80E-05	69148.7	HOMO SAPIENS	DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5
negative_flag	hIP13-23	[95]		Q9BWJ5	1	19.8	1.97	0.002	10135.5	HOMO SAPIENS	SF3B5_HUMAN Splicing factor 3B subunit 5
negative_flag	hIP13-23	[96]		P61353	1	6.6	1.96	0.00021	15797.9	HOMO SAPIENS	RL27_HUMAN 60S ribosomal protein L27
negative_flag	hIP13-23	[97]		P38159	1	3.3	1.95	0.003	42332.2	HOMO SAPIENS	HNRPG_HUMAN Heterogeneous nuclear ribonucleoprotein G
negative_flag	hIP13-23	[98]		P06748	1	7.1	1.76	0.0075	32575.3	HOMO SAPIENS	NPM_HUMAN Nucleophosmin
negative_flag	hIP13-23	[99]		P62280	1	6.3	1.73	0.00054	18430.9	HOMO SAPIENS	RS11_HUMAN 40S ribosomal protein S11
negative_flag	hIP13-23	[9]		P68363	11	35	5.58	2.00E-08	50152.1	HOMO SAPIENS	TBA1B_HUMAN Tubulin alpha-1B chain
negative_flag	CM13	[10]		P35527	6	15.1	3.77	4.80E-06	62129.9	HOMO SAPIENS	K1C9_HUMAN Keratin, type I cytoskeletal 9
negative_flag	CM13	[11]		Q00839	5	13.3	4.68	8.70E-08	90514.1	HOMO SAPIENS	HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U
negative_flag	CM13	[12]		Q9UQ35	5	2.7	5.12	9.30E-10	299617.3	HOMO SAPIENS	SRRM2_HUMAN Serine/arginine repetitive matrix protein 2
negative_flag	CM13	[13]		Q15393	5	6.2	4.94	1.40E-08	135578.5	HOMO SAPIENS	SF3B3_HUMAN Splicing factor 3B subunit 3
negative_flag	CM13	[14-1]	1	P11142	2	3.9	3.54	2.80E-06	70898.7	HOMO SAPIENS	HSP7C_HUMAN Heat shock cognate 71 kDa protein
negative_flag	CM13	[14]		P08107	6	12.9	3.8	2.80E-07	70052.8	HOMO SAPIENS	HSP71_HUMAN Heat shock 70 kDa protein 1
negative_flag	CM13	[15]		P61978	4	12.3	4.84	2.90E-08	50976.7	HOMO SAPIENS	HNRPK_HUMAN Heterogeneous nuclear ribonucleoprotein K
negative_flag	CM13	[16]		P19338	7	11.4	3.06	1.20E-06	76615	HOMO SAPIENS	NUCL_HUMAN Nucleolin
negative_flag	CM13	[17]		Q15208	7	18.5	2.43	0.00022	54190.7	HOMO SAPIENS	STK38_HUMAN Serine/threonine-protein kinase 38
negative_flag	CM13	[18]		Q9NXV2	4	27.8	3.66	1.20E-06	26092.8	HOMO SAPIENS	KCTD5_HUMAN BTB/POZ domain-containing protein KCTD5
negative_flag	CM13	[19]		P07437	5	18.5	3.11	3.20E-05	49671.3	HOMO SAPIENS	TBB5_HUMAN Tubulin beta chain
negative_flag	CM13	[1]		P52732	43	40.2	5.34	4.60E-09	119160	HOMO SAPIENS	KIF11_HUMAN Kinesin-like protein KIF11
negative_flag	CM13	[20]		P05387	3	55.7	4.98	3.00E-08	11665	HOMO SAPIENS	RLA2_HUMAN 60S acidic ribosomal protein P2
negative_flag	CM13	[21]		Q9Y657	5	34.7	3.17	1.60E-06	29600.8	HOMO SAPIENS	SPIN1_HUMAN Spindlin-1
negative_flag	CM13	[22]		Q9BRS2	4	14.4	3.53	1.10E-05	65583.5	HOMO SAPIENS	RIOK1_HUMAN Serine/threonine-protein kinase RIO1
negative_flag	CM13	[23]		P31943	2	6.7	4.68	1.50E-06	49229.9	HOMO SAPIENS	HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H
negative_flag	CM13	[24]		Q9UMS4	4	17.7	3.02	2.00E-05	55181.3	HOMO SAPIENS	PRP19_HUMAN Pre-mRNA-processing factor 19
negative_flag	CM13	[25]		Q07020	2	13.8	4.63	1.30E-07	21634.7	HOMO SAPIENS	RL18_HUMAN 60S ribosomal protein L18
negative_flag	CM13	[26]		P62753	2	8	4.94	1.30E-07	28680.9	HOMO SAPIENS	RS6_HUMAN 40S ribosomal protein S6
negative_flag	CM13	[27]		Q9Y2W1	4	7.3	2.42	6.00E-05	108666.6	HOMO SAPIENS	TR150_HUMAN Thyroid hormone receptor-associated protein 3
negative_flag	CM13	[28]		Q16576	2	12.9	3.75	2.20E-05	47820.5	HOMO SAPIENS	RBBP7_HUMAN Histone-binding protein RBBP7
negative_flag	CM13	[29]		P83731	2	13.4	3.74	1.40E-06	17779.1	HOMO SAPIENS	RL24_HUMAN 60S ribosomal protein L24
negative_flag	CM13	[2]		O14744	26	40.7	5.38	2.10E-09	72684.5	HOMO SAPIENS	ANM5_HUMAN Protein arginine N-methyltransferase 5
negative_flag	CM13	[30]		P18124	2	10.1	3.09	5.40E-05	29226	HOMO SAPIENS	RL7_HUMAN 60S ribosomal protein L7
negative_flag	CM13	[31]		P06748	3	29.3	2.11	0.0016	32575.3	HOMO SAPIENS	NPM_HUMAN Nucleophosmin
negative_flag	CM13	[32]		O75533	6	7.6	1.28	0.0023	145816.7	HOMO SAPIENS	SF3B1_HUMAN Splicing factor 3B subunit 1
negative_flag	CM13	[33]		P36578	3	9.4	2.47	2.10E-05	47697.7	HOMO SAPIENS	RL4_HUMAN 60S ribosomal protein L4
negative_flag	CM13	[34]		Q16531	2	4.7	2.94	5.90E-05	126969	HOMO SAPIENS	DDB1_HUMAN DNA damage-binding protein 1
negative_flag	CM13	[35]		Q9Y6Y0	2	3.6	3.46	1.70E-06	71730.1	HOMO SAPIENS	NS1BP_HUMAN Influenza virus NS1A-binding protein
negative_flag	CM13	[36]		P62314	3	37.8	2.12	0.00026	13281.7	HOMO SAPIENS	SMD1_HUMAN Small nuclear ribonucleoprotein Sm D1
negative_flag	CM13	[37]		P62244	3	33.1	2.08	0.00046	14839.6	HOMO SAPIENS	RS15A_HUMAN 40S ribosomal protein S15a
negative_flag	CM13	[38]		P84090	2	16.3	3.1	2.30E-06	12259.1	HOMO SAPIENS	ERH_HUMAN Enhancer of rudimentary homolog
negative_flag	CM13	[39]		Q99417	2	35.9	2.77	5.10E-05	11966.8	HOMO SAPIENS	MYCBP_HUMAN C-Myc-binding protein
negative_flag	CM13	[3]		O75688	20	57	4.75	4.20E-08	52643.1	HOMO SAPIENS	PPM1B_HUMAN Protein phosphatase 1B
negative_flag	CM13	[40]		Q8N5Z5	2	8.6	2.76	1.10E-05	34888.4	HOMO SAPIENS	KCD17_HUMAN BTB/POZ domain-containing protein KCTD17
negative_flag	CM13	[4-1]	1	P68032	7	22.3	4.84	4.20E-08	42019.4	HOMO SAPIENS	ACTC_HUMAN Actin, alpha cardiac muscle 1
negative_flag	CM13	[41]		P30050	2	14.5	2.35	0.0012	17818.7	HOMO SAPIENS	RL12_HUMAN 60S ribosomal protein L12
negative_flag	CM13	[4-2]	1	P68133	7	22.3	4.84	4.20E-08	42051.4	HOMO SAPIENS	ACTS_HUMAN Actin, alpha skeletal muscle
negative_flag	CM13	[42]		P62913	1	7.9	3.95	2.60E-07	20252.6	HOMO SAPIENS	RL11_HUMAN 60S ribosomal protein L11
negative_flag	CM13	[4-3]	1	P62736	6	19.4	4.84	4.20E-08	42009.4	HOMO SAPIENS	ACTA_HUMAN Actin, aortic smooth muscle
negative_flag	CM13	[43]		P26373	2	10.9	2.01	0.00018	24261.7	HOMO SAPIENS	RL13_HUMAN 60S ribosomal protein L13
negative_flag	CM13	[4-4]	1	P63267	6	19.4	4.84	4.20E-08	41877.3	HOMO SAPIENS	ACTH_HUMAN Actin, gamma-enteric smooth muscle
negative_flag	CM13	[44]		P84103	2	18.3	1.79	0.00013	19329.8	HOMO SAPIENS	SFRS3_HUMAN Splicing factor, arginine/serine-rich 3
negative_flag	CM13	[45]		P62888	1	10.4	3.29	1.60E-06	12784.2	HOMO SAPIENS	RL30_HUMAN 60S ribosomal protein L30
negative_flag	CM13	[46]		P07910	1	5.2	3.24	1.20E-05	33670.3	HOMO SAPIENS	HNRPC_HUMAN Heterogeneous nuclear ribonucleoproteins C1/C2
negative_flag	CM13	[47]		O15042	2	1.9	1.82	6.60E-05	118292.9	HOMO SAPIENS	SR140_HUMAN U2-associated protein SR140
negative_flag	CM13	[48]		O95232	1	3.2	2.78	5.00E-05	51466.6	HOMO SAPIENS	CROP_HUMAN Cisplatin resistance-associated overexpressed protein
negative_flag	CM13	[49]		Q16629	2	12.6	1.47	0.00056	27366.8	HOMO SAPIENS	SFRS7_HUMAN Splicing factor, arginine/serine-rich 7
negative_flag	CM13	[4]		P60709	13	47.5	4.92	4.20E-08	41737.1	HOMO SAPIENS	ACTB_HUMAN Actin, cytoplasmic 1
negative_flag	CM13	[50]		Q13435	2	4	1.46	0.00044	97657.5	HOMO SAPIENS	SF3B2_HUMAN Splicing factor 3B subunit 2
negative_flag	CM13	[51]		O00571	1	1.7	2.58	1.20E-05	73244	HOMO SAPIENS	DDX3X_HUMAN ATP-dependent RNA helicase DDX3X
negative_flag	CM13	[52]		P62424	1	4.1	2.57	0.00011	29995.9	HOMO SAPIENS	RL7A_HUMAN 60S ribosomal protein L7a
negative_flag	CM13	[53]		P68363	1	5.3	2.46	0.00011	50152.1	HOMO SAPIENS	TBA1B_HUMAN Tubulin alpha-1B chain
negative_flag	CM13	[54]		P62318	1	7.9	2.46	9.40E-05	13916.4	HOMO SAPIENS	SMD3_HUMAN Small nuclear ribonucleoprotein Sm D3
negative_flag	CM13	[55]		Q14681	1	6.1	2.3	6.90E-05	28586.4	HOMO SAPIENS	KCTD2_HUMAN BTB/POZ domain-containing protein KCTD2
negative_flag	CM13	[56]		Q8IWX8	2	2.8	1.27	0.0012	103573.9	HOMO SAPIENS	CHERP_HUMAN Calcium homeostasis endoplasmic reticulum protein
negative_flag	CM13	[57]		P68104	1	5.2	1.84	0.00028	50141.3	HOMO SAPIENS	EF1A1_HUMAN Elongation factor 1-alpha 1
negative_flag	CM13	[58]		P62249	1	7.5	1.84	0.00017	16445.5	HOMO SAPIENS	RS16_HUMAN 40S ribosomal protein S16
negative_flag	CM13	[59]		P09661	2	9.8	1.1	0.00064	28415.8	HOMO SAPIENS	RU2A_HUMAN U2 small nuclear ribonucleoprotein A'
negative_flag	CM13	[5]		Q9BQA1	12	55.8	4.34	2.40E-07	36724.7	HOMO SAPIENS	MEP50_HUMAN Methylosome protein 50
negative_flag	CM13	[60]		P14678	2	8.8	1.1	0.0021	24610.3	HOMO SAPIENS	RSMB_HUMAN Small nuclear ribonucleoprotein-associated proteins B and B'
negative_flag	CM13	[61]		P46781	1	4.6	1.76	0.0027	22591.6	HOMO SAPIENS	RS9_HUMAN 40S ribosomal protein S9
negative_flag	CM13	[62]		P62269	1	5.9	1.66	0.00029	17718.8	HOMO SAPIENS	RS18_HUMAN 40S ribosomal protein S18
negative_flag	CM13	[63]		Q15427	1	3.3	1.58	5.90E-05	44386.1	HOMO SAPIENS	SF3B4_HUMAN Splicing factor 3B subunit 4
negative_flag	CM13	[64]		P23588	1	2.6	1.5	0.0013	69224.7	HOMO SAPIENS	IF4B_HUMAN Eukaryotic translation initiation factor 4B
negative_flag	CM13	[65]		P42766	1	10.6	1.5	0.0032	14551.6	HOMO SAPIENS	RL35_HUMAN 60S ribosomal protein L35
negative_flag	CM13	[66]		Q01081	1	7.5	1.37	0.0013	27872.3	HOMO SAPIENS	U2AF1_HUMAN Splicing factor U2AF 35 kDa subunit
negative_flag	CM13	[67]		P62277	1	8.6	1.25	0.0081	17222.4	HOMO SAPIENS	RS13_HUMAN 40S ribosomal protein S13
negative_flag	CM13	[68]		P62701	1	3.4	1.24	0.0041	29598	HOMO SAPIENS	RS4X_HUMAN 40S ribosomal protein S4, X isoform
negative_flag	CM13	[69]		P14866	1	4.7	1.22	0.0016	60187.8	HOMO SAPIENS	HNRPL_HUMAN Heterogeneous nuclear ribonucleoprotein L
negative_flag	CM13	[6]		P98175	13	17.5	4.25	1.40E-07	103460.3	HOMO SAPIENS	RBM10_HUMAN RNA-binding protein 10
negative_flag	CM13	[70]		P62280	2	18.4	0.7	0.0088	18430.9	HOMO SAPIENS	RS11_HUMAN 40S ribosomal protein S11
negative_flag	CM13	[7-1]	1	Q13310	3	6.5	5.53	1.10E-08	70783.5	HOMO SAPIENS	PABP4_HUMAN Polyadenylate-binding protein 4
negative_flag	CM13	[71]		Q9NYF8	1	2	1.15	0.0017	106122.9	HOMO SAPIENS	BCLF1_HUMAN Bcl-2-associated transcription factor 1
negative_flag	CM13	[72]		P62906	1	7.4	1.01	0.0056	24831.5	HOMO SAPIENS	RL10A_HUMAN 60S ribosomal protein L10a
negative_flag	CM13	[73]		P39023	1	2.2	0.99	0.00075	46109.3	HOMO SAPIENS	RL3_HUMAN 60S ribosomal protein L3
