Entry	Entry name	Status	Protein names	Gene names	Organism	Length
C0NQH7	C0NQH7_AJECG	unreviewed	Putative uncharacterized protein	HCBG_05765	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	634
C0NQM1	C0NQM1_AJECG	unreviewed	Predicted protein	HCBG_05301	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	105
C0NQT9	C0NQT9_AJECG	unreviewed	Pre-mRNA-splicing factor	HCBG_05369	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	666
C0NSN8	C0NSN8_AJECG	unreviewed	Predicted protein	HCBG_06168	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	106
C0NT86	C0NT86_AJECG	unreviewed	Predicted protein	HCBG_06366	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	110
C0NU52	C0NU52_AJECG	unreviewed	Putative uncharacterized protein	HCBG_06883	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	836
C0NUC9	C0NUC9_AJECG	unreviewed	Phosphatidylinositol 3-phosphate phosphatase	HCBG_06960	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	766
C0NUJ6	C0NUJ6_AJECG	unreviewed	Putative uncharacterized protein	HCBG_07027	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	217
C0NUK3	C0NUK3_AJECG	unreviewed	Glycylpeptide N-tetradecanoyltransferase (EC 2.3.1.97)	HCBG_07034	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	529
C0NUK9	C0NUK9_AJECG	unreviewed	Putative uncharacterized protein	HCBG_07040	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	860
C0NUT3	C0NUT3_AJECG	unreviewed	Putative uncharacterized protein	HCBG_06697	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	450
C0NV00	C0NV00_AJECG	unreviewed	Predicted protein	HCBG_06764	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	112
C0NV37	C0NV37_AJECG	unreviewed	Riboflavin synthase	HCBG_06801	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	237
C0NVX6	C0NVX6_AJECG	unreviewed	Predicted protein	HCBG_07306	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	114
C0NVZ1	C0NVZ1_AJECG	unreviewed	Membrane transporter	HCBG_07321	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	399
C0NW41	C0NW41_AJECG	unreviewed	Putative uncharacterized protein	HCBG_07371	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	639
C0NWH8	C0NWH8_AJECG	unreviewed	Putative uncharacterized protein	HCBG_07508	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	160
C0NWX6	C0NWX6_AJECG	unreviewed	Putative uncharacterized protein	HCBG_07968	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	295
C0NXB3	C0NXB3_AJECG	unreviewed	DNA repair protein rad9	HCBG_08105	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	450
C0NXI3	C0NXI3_AJECG	unreviewed	Putative uncharacterized protein	HCBG_08175	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	537
C0NXI6	C0NXI6_AJECG	unreviewed	Putative uncharacterized protein	HCBG_08178	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	393
C0NXT2	C0NXT2_AJECG	unreviewed	Putative uncharacterized protein	HCBG_07726	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	591
C0P004	C0P004_AJECG	unreviewed	Putative uncharacterized protein	HCBG_08734	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	75
C0P0A9	C0P0A9_AJECG	unreviewed	Predicted protein	HCBG_08828	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	75
C0P0I6	C0P0I6_AJECG	unreviewed	Putative uncharacterized protein	HCBG_08916	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1410
C0P0Q0	C0P0Q0_AJECG	unreviewed	Putative uncharacterized protein	HCBG_08980	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	582
C0P0S0	C0P0S0_AJECG	unreviewed	Putative uncharacterized protein	HCBG_09000	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	147
C0P123	C0P123_AJECG	unreviewed	Putative uncharacterized protein	HCBG_09103	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	177
C0P187	C0P187_AJECG	unreviewed	Xanthine dehydrogenase	HCBG_09167	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1434
C0NRA2	C0NRA2_AJECG	unreviewed	Sugar transporter	HCBG_05532	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	649
C0NVE6	C0NVE6_AJECG	unreviewed	40S ribosomal protein S16	HCBG_07126	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	143
C0NBF5	C0NBF5_AJECG	unreviewed	Putative uncharacterized protein	HCBG_00451	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	583
C0NCF7	C0NCF7_AJECG	unreviewed	Ubiquitin-protein ligase E3	HCBG_00803	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1207
C0NCP5	C0NCP5_AJECG	unreviewed	Putative uncharacterized protein	HCBG_00891	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	696
C0NEG7	C0NEG7_AJECG	unreviewed	Mis12 domain-containing protein	HCBG_01283	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	330
C0NFE3	C0NFE3_AJECG	unreviewed	Predicted protein	HCBG_01609	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	613
C0NFM9	C0NFM9_AJECG	unreviewed	Small G-beta protein GPB	HCBG_01695	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	353
C0NIT3	C0NIT3_AJECG	unreviewed	Cytochrome c1 heme lyase	HCBG_02340	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	307
C0NIT6	C0NIT6_AJECG	unreviewed	Cytochrome c oxidase subunit 8p	HCBG_02343	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	77
C0NJ48	C0NJ48_AJECG	unreviewed	Protein kinase	HCBG_03178	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	239
C0NJV4	C0NJV4_AJECG	unreviewed	Predicted protein	HCBG_03434	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	162
C0NKA9	C0NKA9_AJECG	unreviewed	Calcium P-type ATPase	HCBG_03589	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1448
C0NLY5	C0NLY5_AJECG	unreviewed	Putative uncharacterized protein	HCBG_04515	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	449
C0NRI9	C0NRI9_AJECG	unreviewed	Predicted protein	HCBG_05619	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	197
C0NA84	C0NA84_AJECG	unreviewed	Predicted protein	HCBG_00030	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	254
C0NAK5	C0NAK5_AJECG	unreviewed	Putative uncharacterized protein	HCBG_00151	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	614
C0NAT3	C0NAT3_AJECG	unreviewed	Eukaryotic translation initiation factor 2 beta subunit	HCBG_00229	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	309
C0NBP4	C0NBP4_AJECG	unreviewed	Aromatic amino acid aminotransferase	HCBG_00540	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	532
C0NBW0	C0NBW0_AJECG	unreviewed	Phosphorus acquisition-controlling protein	HCBG_00606	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	689
C0NC16	C0NC16_AJECG	unreviewed	Putative uncharacterized protein	HCBG_00662	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	330
C0NC92	C0NC92_AJECG	unreviewed	Putative uncharacterized protein	HCBG_00738	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	111
C0NE12	C0NE12_AJECG	unreviewed	Putative uncharacterized protein	HCBG_02105	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	737
C0NE14	C0NE14_AJECG	unreviewed	Predicted protein	HCBG_02107	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	145
C0NEA1	C0NEA1_AJECG	unreviewed	Fumarylacetoacetase	HCBG_01217	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	429
C0NED6	C0NED6_AJECG	unreviewed	Putative uncharacterized protein	HCBG_01252	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	343
C0NEL0	C0NEL0_AJECG	unreviewed	Predicted protein	HCBG_01326	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	137
C0NEQ4	C0NEQ4_AJECG	unreviewed	DNA replication initiation factor Cdc45	HCBG_01370	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	865
C0NFE5	C0NFE5_AJECG	unreviewed	3-hydroxyisobutyryl-Coenzyme A hydrolase	HCBG_01611	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	465
C0NGC4	C0NGC4_AJECG	unreviewed	Lipoyltransferase	HCBG_02396	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	434
C0NHC4	C0NHC4_AJECG	unreviewed	Ubiquitin-conjugating enzyme	HCBG_02746	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	185
C0NI48	C0NI48_AJECG	unreviewed	Putative uncharacterized protein	HCBG_03020	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	58
C0NI53	C0NI53_AJECG	unreviewed	Homogentisate 1,2-dioxygenase	HCBG_03025	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	454
C0NII4	C0NII4_AJECG	unreviewed	Multidrug resistance protein	HCBG_02241	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1270
C0NJD6	C0NJD6_AJECG	unreviewed	Putative uncharacterized protein	HCBG_03266	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	717
C0NJK2	C0NJK2_AJECG	unreviewed	Binuclear zinc transcription factor	HCBG_03332	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	880
C0NKF7	C0NKF7_AJECG	unreviewed	Predicted protein	HCBG_03637	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	126
C0NL17	C0NL17_AJECG	unreviewed	DnaJ domain-containing protein	HCBG_03847	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	959
C0NL84	C0NL84_AJECG	unreviewed	Predicted protein	HCBG_03914	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	367
C0NM81	C0NM81_AJECG	unreviewed	Flotillin domain-containing protein	HCBG_04611	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	484
C0NMT4	C0NMT4_AJECG	unreviewed	Predicted protein	HCBG_04061	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	180
C0NMT5	C0NMT5_AJECG	unreviewed	Protein kinase	HCBG_04062	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	454
C0NRH4	C0NRH4_AJECG	unreviewed	Ubiquitin-conjugating enzyme	HCBG_05604	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	156
C0NRM7	C0NRM7_AJECG	unreviewed	Predicted protein	HCBG_05807	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	127
C0NS11	C0NS11_AJECG	unreviewed	K+ transporter	HCBG_05941	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	455
C0NSD8	C0NSD8_AJECG	unreviewed	Predicted protein	HCBG_06068	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	142
C0NSE6	C0NSE6_AJECG	unreviewed	DNA-directed RNA polymerase (EC 2.7.7.6)	HCBG_06076	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1242
C0NTB9	C0NTB9_AJECG	unreviewed	Phosphatase 2a	HCBG_06399	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	764
C0NTC1	C0NTC1_AJECG	unreviewed	mRNA splicing protein Yju2	HCBG_06401	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	277
C0NTD1	C0NTD1_AJECG	unreviewed	Predicted protein	HCBG_06411	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	160
C0NUB1	C0NUB1_AJECG	unreviewed	Predicted protein	HCBG_06942	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	129
C0NUM2	C0NUM2_AJECG	unreviewed	Putative uncharacterized protein	HCBG_07053	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	331
C0NW54	C0NW54_AJECG	unreviewed	Macrophage binding protein	HCBG_07384	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	244
C0NWE2	C0NWE2_AJECG	unreviewed	Putative uncharacterized protein	HCBG_07472	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	415
C0NWK9	C0NWK9_AJECG	unreviewed	Predicted protein	HCBG_07539	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	134
C0NWZ0	C0NWZ0_AJECG	unreviewed	Acetyl-CoA acetyltransferase	HCBG_07982	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	437
C0NX24	C0NX24_AJECG	unreviewed	Putative uncharacterized protein	HCBG_08016	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	389
C0NX51	C0NX51_AJECG	unreviewed	Calcium/calmodulin-dependent protein kinase	HCBG_08043	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	738
C0NXE8	C0NXE8_AJECG	unreviewed	Predicted protein	HCBG_08140	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	119
C0NYU6	C0NYU6_AJECG	unreviewed	Putative uncharacterized protein	HCBG_08326	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	111
C0NZC6	C0NZC6_AJECG	unreviewed	Putative uncharacterized protein	HCBG_08506	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	853
C0NZD8	C0NZD8_AJECG	unreviewed	Putative uncharacterized protein	HCBG_08518	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	166
C0P0X0	C0P0X0_AJECG	unreviewed	DUF821 domain-containing protein	HCBG_09050	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	453
C0NA89	C0NA89_AJECG	unreviewed	Monocarboxylate permease-like protein	HCBG_00035	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	432
C0NAC3	C0NAC3_AJECG	unreviewed	Putative uncharacterized protein	HCBG_00069	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	953
C0NAG8	C0NAG8_AJECG	unreviewed	Vacuolar amino acid transporter 3	HCBG_00114	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	757
C0NBA4	C0NBA4_AJECG	unreviewed	Predicted protein	HCBG_00400	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	136
C0NBD2	C0NBD2_AJECG	unreviewed	Putative uncharacterized protein	HCBG_00428	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	295
C0NBL1	C0NBL1_AJECG	unreviewed	Predicted protein	HCBG_00507	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	389
C0NBW4	C0NBW4_AJECG	unreviewed	Predicted protein	HCBG_00610	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	218
C0ND98	C0ND98_AJECG	unreviewed	Lectin	HCBG_01094	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	338
C0NDD0	C0NDD0_AJECG	unreviewed	Transcriptional repressor	HCBG_01126	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	876
C0NE34	C0NE34_AJECG	unreviewed	Predicted protein	HCBG_02127	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	161
C0NE98	C0NE98_AJECG	unreviewed	Adenine phosphoribosyltransferase	HCBG_01214	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	214
C0NEN1	C0NEN1_AJECG	unreviewed	Cytochrome P450	HCBG_01347	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	306
C0NF15	C0NF15_AJECG	unreviewed	Putative uncharacterized protein	HCBG_01481	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	544
C0NF88	C0NF88_AJECG	unreviewed	Longevity-assurance protein	HCBG_01554	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	451
C0NFG1	C0NFG1_AJECG	unreviewed	Protein kinase	HCBG_01627	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	256
C0NFQ6	C0NFQ6_AJECG	unreviewed	Serine/threonine-protein phosphatase (EC 3.1.3.16)	HCBG_01722	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	441
C0NFW7	C0NFW7_AJECG	unreviewed	Predicted protein	HCBG_01783	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	164
C0NG76	C0NG76_AJECG	unreviewed	Methylenetetrahydrofolate dehydrogenase	HCBG_01892	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	339
C0NGB9	C0NGB9_AJECG	unreviewed	Putative uncharacterized protein	HCBG_02391	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	596
C0NGF2	C0NGF2_AJECG	unreviewed	Putative uncharacterized protein	HCBG_02424	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	554
C0NGN8	C0NGN8_AJECG	unreviewed	Sec23/Sec24 family protein	HCBG_02510	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1008
C0NGP5	C0NGP5_AJECG	unreviewed	Predicted protein	HCBG_02517	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	100
C0NGQ3	C0NGQ3_AJECG	unreviewed	Putative uncharacterized protein	HCBG_02525	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	549
C0NGX6	C0NGX6_AJECG	unreviewed	5-oxoprolinase	HCBG_02598	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1312
C0NH55	C0NH55_AJECG	unreviewed	Vacuolar sorting-associated protein	HCBG_02677	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	843
C0NHU3	C0NHU3_AJECG	unreviewed	Predicted protein	HCBG_02915	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	211
C0NI77	C0NI77_AJECG	unreviewed	Predicted protein	HCBG_03049	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	109
C0NIK5	C0NIK5_AJECG	unreviewed	Putative uncharacterized protein	HCBG_02262	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	343
C0NJA5	C0NJA5_AJECG	unreviewed	Putative uncharacterized protein	HCBG_03235	Ajellomyces capsulata (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	752
